Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.986501349865013	18	0.327467253274673	43	0.792520747925207
Amoxicillin_Ciprofloxacin	0.285171482851715	28	0.238476152384762	25	0.703529647035297
Amoxicillin_Cycloserine D	9.99900009999e-05	12	0.0887911208879112	46	9.99900009999e-05
Amoxicillin_Doxycycline	0.0042995700429957	23	0.0010998900109989	39	0.114888511148885
Amoxicillin_Spectinomycin	0.032996700329967	14	0.0006999300069993	39	0.302769723027697
Amoxicillin_Fosfomycin	9.99900009999e-05	27	0.0388961103889611	37	9.99900009999e-05
Amoxicillin_Oxacillin	9.99900009999e-05	12	0.0001999800019998	63	9.99900009999e-05
Amoxicillin_Novobiocin	0.816218378162184	14	0.735926407359264	43	0.931306869313069
Amoxicillin_Bacitracin	0.972202779722028	9	0.832516748325168	46	0.935106489351065
Amoxicillin_Polymyxin B	0.755624437556244	15	0.8997100289971	40	0.958104189581042
Amoxicillin_Fusidic acid	0.965703429657034	13	0.914708529147085	43	0.8000199980002
Amoxicillin_Amikacin	0.0002999700029997	32	0.204279572042796	43	9.99900009999e-05
Amoxicillin_Cefotaxime	9.99900009999e-05	19	0.0001999800019998	59	9.99900009999e-05
Amoxicillin_PMS	0.347865213478652	13	0.300669933006699	36	0.570942905709429
Amoxicillin_Benzalkonium	0.0718928107189281	16	0.802019798020198	38	0.27047295270473
Amoxicillin_Cefaclor	9.99900009999e-05	14	9.99900009999e-05	58	9.99900009999e-05
Amoxicillin_Cefsulodin	9.99900009999e-05	11	9.99900009999e-05	60	9.99900009999e-05
Amoxicillin_Clindamycin	0.940505949405059	12	0.723127687231277	43	0.946705329467053
Amoxicillin_Spiramycin	0.710928907109289	11	0.52994700529947	45	0.857914208579142
Amoxicillin_Erythromycin	0.897610238976102	13	0.990900909909009	43	0.97990200979902
Amoxicillin_Trimethoprim	9.99900009999e-05	21	0.0313968603139686	40	0.0007999200079992
Amoxicillin_Sulfamonomethoxine	0.863113688631137	9	0.583941605839416	47	0.862513748625138
Amoxicillin_Paraquat	0.917608239176082	11	0.691930806919308	43	0.841215878412159
Amoxicillin_Procaine	9.99900009999e-05	27	9.99900009999e-05	58	9.99900009999e-05
Amoxicillin_Vanillin	0.0048995100489951	8	0.001999800019998	46	0.015998400159984
Amoxicillin_Verapamil	0.713628637136286	9	0.321667833216678	47	0.66043395660434
Amoxicillin_Levofloxacin	0.870812918708129	44	0.756624337566243	16	0.938106189381062
Amoxicillin_Piperacillin	9.99900009999e-05	9	0.0957904209579042	52	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.890910908909109	14	0.0158984101589841	49	0.978602139786021
Amoxicillin_CCCP	0.888611138886111	35	0.904909509049095	44	0.917308269173083
Amoxicillin_Cephalexin	0.412658734126587	11	0.679332066793321	53	0.401659834016598
Amoxicillin_Mecillinam	9.99900009999e-05	44	9.99900009999e-05	43	0.0001999800019998
Amoxicillin_A22	0.0032996700329967	41	0.0198980101989801	44	0.145285471452855
Amoxicillin_Loperamide	0.957504249575043	15	0.745825417458254	69	0.965403459654035
Amoxicillin_Minocycline	0.173482651734827	17	0.212578742125787	67	0.0897910208979102
Amoxicillin_Tobramycin	0.050994900509949	23	0.42045795420458	41	0.0500949905009499
Amoxicillin_Teicoplanin	0.882711728827117	10	0.940505949405059	54	0.882511748825118
Amoxicillin_Chlorhexidine	0.953904609539046	24	0.532846715328467	54	0.887111288871113
Amoxicillin_Metronidazole	0.743425657434257	11	0.914208579142086	52	0.745825417458254
Amoxicillin_Nisin	0.436556344365563	13	0.851214878512149	54	0.434556544345565
Amoxicillin_EGCG	0.77012298770123	10	0.888011198880112	50	0.78992100789921
Amoxicillin_Rifampicin	0.98980101989801	22	0.984601539846015	41	0.977602239776022
Amoxicillin_Aztreonam	9.99900009999e-05	33	9.99900009999e-05	28	9.99900009999e-05
