Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.830916908309169	27	0.852714728527147	60	0.842515748425158
Amoxicillin_Ciprofloxacin	9.99900009999e-05	27	9.99900009999e-05	18	0.0657934206579342
Amoxicillin_Cycloserine D	0.783121687831217	0	NA	36	0.784321567843216
Amoxicillin_Doxycycline	0.88021197880212	30	0.627837216278372	36	0.879412058794121
Amoxicillin_Spectinomycin	0.959504049595041	18	0.878012198780122	36	0.959504049595041
Amoxicillin_Fosfomycin	0.987601239876012	18	0.998800119988001	30	0.966603339666033
Amoxicillin_Oxacillin	0.436356364363564	0	NA	36	0.433156684331567
Amoxicillin_Novobiocin	0.808019198080192	0	NA	54	0.806519348065193
Amoxicillin_Bacitracin	0.973702629737026	0	NA	36	0.974702529747025
Amoxicillin_Polymyxin B	0.98990100989901	7	0.0746925307469253	33	0.767423257674233
Amoxicillin_Fusidic acid	0.979502049795021	1	NA	36	0.977502249775023
Amoxicillin_Amikacin	0.0096990300969903	32	0.163183681631837	42	0.0003999600039996
Amoxicillin_Cefotaxime	0.0361963803619638	0	NA	30	0.0342965703429657
Amoxicillin_Benzalkonium	0.991300869913009	20	0.932006799320068	24	0.992900709929007
Amoxicillin_Cefaclor	0.62013798620138	0	NA	36	0.615438456154385
Amoxicillin_Cefsulodin	0.0725927407259274	0	NA	36	0.0774922507749225
Amoxicillin_Clindamycin	0.920607939206079	0	NA	36	0.921207879212079
Amoxicillin_Spiramycin	0.717328267173283	0	NA	36	0.716428357164284
Amoxicillin_Erythromycin	0.246675332466753	36	0.249175082491751	36	0.242375762423758
Amoxicillin_Trimethoprim	0.845715428457154	0	NA	36	0.841415858414159
Amoxicillin_Sulfamonomethoxine	0.600839916008399	0	NA	36	0.590640935906409
Amoxicillin_Paraquat	0.635836416358364	0	NA	36	0.618938106189381
Amoxicillin_Procaine	0.937406259374063	30	0.937906209379062	30	0.937206279372063
Amoxicillin_Vanillin	0.614738526147385	11	0.755624437556244	36	0.604139586041396
Amoxicillin_Verapamil	0.93000699930007	0	NA	36	0.93000699930007
Amoxicillin_Levofloxacin	0.216778322167783	36	0.214778522147785	3	NA
Amoxicillin_Piperacillin	0.877712228777122	12	0.0134986501349865	24	0.902409759024098
Amoxicillin_Nitrofurantoin	0.956504349565043	12	0.80961903809619	36	0.954304569543046
Amoxicillin_CCCP	0.785121487851215	3	NA	54	0.77982201779822
Amoxicillin_Cephalexin	0.774622537746225	0	NA	54	0.775622437756224
Amoxicillin_Mecillinam	0.947305269473053	0	NA	36	0.944505549445055
Amoxicillin_A22	9.99900009999e-05	25	9.99900009999e-05	54	9.99900009999e-05
Amoxicillin_Loperamide	0.912508749125088	0	NA	36	0.915708429157084
Amoxicillin_Minocycline	0.827317268273173	54	0.831516848315168	12	0.0825917408259174
Amoxicillin_Tobramycin	0.885311468853115	24	0.906609339066093	36	0.702829717028297
Amoxicillin_Teicoplanin	0.512348765123488	0	NA	36	0.52014798520148
Amoxicillin_Chlorhexidine	0.0343965603439656	12	0.000999900009999	30	0.195180481951805
Amoxicillin_Metronidazole	0.798820117988201	0	NA	36	0.800619938006199
Amoxicillin_Nisin	0.888711128887111	0	NA	36	0.884311568843116
Amoxicillin_EGCG	0.466153384661534	9	0.675732426757324	36	0.461053894610539
Amoxicillin_Flucytosine	0.30996900309969	0	NA	36	0.311468853114689
Amoxicillin_Rifampicin	0.857214278572143	0	NA	36	0.87011298870113
Amoxicillin_Aztreonam	0.992200779922008	21	0.95030496950305	24	0.993200679932007
Amoxicillin_Penicillin G	0.791320867913209	0	NA	36	0.794320567943206
Amoxicillin_Theophylline	0.791120887911209	0	NA	36	0.796620337966203
Amoxicillin_Clofazimine	0.727527247275273	0	NA	36	0.711928807119288
