Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.953304669533047	32	0.845115488451155	36	0.951204879512049
Amoxicillin_Ciprofloxacin	0.201779822017798	23	0.0352964703529647	27	0.721527847215279
Amoxicillin_Cycloserine D	0.0093990600939906	19	0.0671932806719328	24	9.99900009999e-05
Amoxicillin_Doxycycline	0.0301969803019698	36	0.0345965403459654	36	0.0324967503249675
Amoxicillin_Spectinomycin	0.923707629237076	34	0.932106789321068	36	0.927707229277072
Amoxicillin_Fosfomycin	9.99900009999e-05	34	9.99900009999e-05	54	9.99900009999e-05
Amoxicillin_Oxacillin	0.962603739626037	39	0.906309369063094	54	0.958704129587041
Amoxicillin_Novobiocin	0.91040895910409	59	0.902609739026097	66	0.908609139086091
Amoxicillin_Bacitracin	0.585041495850415	25	0.911508849115088	36	0.5999400059994
Amoxicillin_Polymyxin B	0.456754324567543	22	0.288571142885711	36	0.457254274572543
Amoxicillin_Fusidic acid	0.975702429757024	25	0.886911308869113	36	0.974702529747025
Amoxicillin_Amikacin	9.99900009999e-05	42	9.99900009999e-05	54	9.99900009999e-05
Amoxicillin_Cefotaxime	0.623337666233377	33	0.631836816318368	36	0.615138486151385
Amoxicillin_PMS	0.0263973602639736	32	0.0424957504249575	36	0.0252974702529747
Amoxicillin_Benzalkonium	0.167683231676832	31	0.16028397160284	54	0.16978302169783
Amoxicillin_Cefaclor	0.0006999300069993	32	0.0054994500549945	24	9.99900009999e-05
Amoxicillin_Cefsulodin	0.8999100089991	35	0.603639636036396	66	0.905609439056094
Amoxicillin_Clindamycin	0.801519848015198	34	0.778322167783222	36	0.78952104789521
Amoxicillin_Spiramycin	0.971102889711029	24	0.972002799720028	36	0.973602639736026
Amoxicillin_Erythromycin	0.627137286271373	32	0.371962803719628	36	0.621137886211379
Amoxicillin_Trimethoprim	0.0097990200979902	36	0.0120987901209879	36	0.0110988901109889
Amoxicillin_Sulfamonomethoxine	0.845615438456154	17	0.624537546245375	36	0.838116188381162
Amoxicillin_Paraquat	0.968303169683032	24	0.965003499650035	36	0.964203579642036
Amoxicillin_Procaine	0.841615838416158	36	0.847215278472153	36	0.838016198380162
Amoxicillin_Vanillin	0.918908109189081	21	0.898710128987101	36	0.921707829217078
Amoxicillin_Verapamil	0.944105589441056	19	0.908209179082092	36	0.948405159484052
Amoxicillin_Levofloxacin	0.405359464053595	33	0.405259474052595	12	0.481551844815518
Amoxicillin_Piperacillin	9.99900009999e-05	30	9.99900009999e-05	36	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.958504149585041	24	0.966103389661034	36	0.96030396960304
Amoxicillin_CCCP	0.93000699930007	45	0.981801819818018	54	0.93010698930107
Amoxicillin_Cephalexin	0.478552144785521	21	0.867313268673133	36	0.491150884911509
Amoxicillin_Mecillinam	9.99900009999e-05	28	0.0035996400359964	30	9.99900009999e-05
Amoxicillin_A22	0.093990600939906	29	0.334566543345665	36	0.0933906609339066
Amoxicillin_Loperamide	0.940805919408059	25	0.942005799420058	36	0.942105789421058
Amoxicillin_Minocycline	0.0464953504649535	25	0.0985901409859014	36	0.0478952104789521
Amoxicillin_Tobramycin	0.788221177882212	25	0.852714728527147	36	0.782921707829217
Amoxicillin_Teicoplanin	0.916308369163084	18	0.953404659534047	36	0.921507849215078
Amoxicillin_Chlorhexidine	0.731426857314269	20	0.481051894810519	36	0.735626437356264
Amoxicillin_Metronidazole	0.383761623837616	21	0.452754724527547	36	0.397760223977602
Amoxicillin_Nisin	0.957304269573043	17	0.936706329367063	36	0.957204279572043
Amoxicillin_EGCG	0.96960303969603	26	0.946105389461054	36	0.972002799720028
Amoxicillin_Rifampicin	0.980801919808019	39	0.962603739626037	39	0.977402259774023
Amoxicillin_Aztreonam	0.331366863313669	28	0.892610738926107	24	0.0036996300369963
Amoxicillin_Penicillin G	0.828617138286171	33	0.525547445255474	36	0.825217478252175
Amoxicillin_Theophylline	0.257074292570743	18	0.633636636336366	36	0.245175482451755
Amoxicillin_Clofazimine	0.154484551544846	14	0.074992500749925	36	0.154984501549845
Amoxicillin_Clarithromycin	0.974702529747025	30	0.975402459754025	30	0.972102789721028
Amoxicillin_Caffeine	0.942905709429057	22	0.95970402959704	36	0.942705729427057
Amoxicillin_Reserpine	0.975902409759024	16	0.990600939906009	36	0.975702429757024
Amoxicillin_Puromycin	0.962703729627037	29	0.975602439756024	36	0.958304169583042
Amoxicillin_Pyocyanin	0.969103089691031	26	0.978702129787021	36	0.966203379662034
Amoxicillin_Pseudomonic acid	0.924107589241076	24	0.784021597840216	36	0.92030796920308
Amoxicillin_Nonactin	0.670632936706329	13	0.754624537546245	36	0.671032896710329
Amoxicillin_Imipenem	0.001999800019998	26	0.0002999700029997	30	0.0001999800019998
Amoxicillin_Bleomycin	0.584641535846415	28	0.635636436356364	36	0.577042295770423
Amoxicillin_Linezolid	0.565443455654435	17	0.857414258574143	36	0.563343665633437
Amoxicillin_Doxorubicin	0.516148385161484	37	0.74042595740426	54	0.517248275172483
Amoxicillin_Daptomycin	0.834916508349165	17	0.955904409559044	36	0.832116788321168
Amoxicillin_Cerulenin	0.703329667033297	20	0.974502549745025	36	0.707029297070293
Amoxicillin_Tigecycline	0.862013798620138	31	0.523747625237476	54	0.872412758724128
Amoxicillin_Mitomycin C	0.0002999700029997	36	0.0004999500049995	36	0.0005999400059994
Amoxicillin_Meropenem	0.0958904109589041	16	0.138786121387861	12	0.0052994700529947
Amoxicillin_Colistin	0.0720927907209279	12	0.0724927507249275	12	0.0744925507449255
