Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.981401859814019	45	0.653634636536346	72	0.983501649835017
Amoxicillin_Ciprofloxacin	0.945805419458054	44	0.849315068493151	60	0.936006399360064
Amoxicillin_Cycloserine D	0.0010998900109989	2	NA	72	0.0012998700129987
Amoxicillin_Doxycycline	0.610738926107389	59	0.329167083291671	72	0.604239576042396
Amoxicillin_Spectinomycin	0.886211378862114	48	0.922107789221078	54	0.884011598840116
Amoxicillin_Fosfomycin	9.99900009999e-05	19	9.99900009999e-05	72	9.99900009999e-05
Amoxicillin_Oxacillin	0.897710228977102	5	0.982001799820018	54	0.904209579042096
Amoxicillin_Novobiocin	0.631036896310369	5	0.905509449055094	72	0.632636736326367
Amoxicillin_Bacitracin	0.171482851714829	4	0.508049195080492	54	0.17048295170483
Amoxicillin_Polymyxin B	0.125187481251875	12	0.0047995200479952	54	0.126387361263874
Amoxicillin_Fusidic acid	0.612138786121388	4	0.516948305169483	54	0.617138286171383
Amoxicillin_Amikacin	0.0038996100389961	38	0.0003999600039996	66	0.0032996700329967
Amoxicillin_Cefotaxime	0.810718928107189	20	0.995700429957004	54	0.818418158184182
Amoxicillin_PMS	0.849015098490151	17	0.501249875012499	54	0.848315168483152
Amoxicillin_Benzalkonium	0.621737826217378	9	0.0137986201379862	72	0.612538746125388
Amoxicillin_Cefaclor	0.0001999800019998	20	0.905109489051095	36	9.99900009999e-05
Amoxicillin_Cefsulodin	0.874712528747125	6	0.774422557744226	72	0.874112588741126
Amoxicillin_Clindamycin	0.918908109189081	23	0.757924207579242	54	0.921707829217078
Amoxicillin_Spiramycin	0.89041095890411	5	0.907209279072093	54	0.882311768823118
Amoxicillin_Erythromycin	0.603539646035396	42	0.642435756424358	54	0.61033896610339
Amoxicillin_Trimethoprim	0.198080191980802	42	0.525447455254475	54	0.190680931906809
Amoxicillin_Sulfamonomethoxine	0.0015998400159984	5	0.611438856114389	54	0.0016998300169983
Amoxicillin_Paraquat	0.333966603339666	3	NA	54	0.31986801319868
Amoxicillin_Procaine	0.674432556744326	52	0.719528047195281	54	0.683831616838316
Amoxicillin_Vanillin	0.924807519248075	2	NA	54	0.924607539246075
Amoxicillin_Verapamil	0.960503949605039	2	NA	54	0.962303769623038
Amoxicillin_Levofloxacin	0.32026797320268	50	0.259074092590741	18	0.87031296870313
Amoxicillin_Piperacillin	9.99900009999e-05	33	9.99900009999e-05	54	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.932606739326067	12	0.477452254774523	54	0.930506949305069
Amoxicillin_CCCP	0.65953404659534	26	0.83981601839816	66	0.666333366663334
Amoxicillin_Cephalexin	0.437556244375562	3	NA	54	0.435556444355564
Amoxicillin_Mecillinam	0.0197980201979802	19	0.678032196780322	36	0.0001999800019998
Amoxicillin_A22	0.275272472752725	14	0.986401359864014	48	0.283371662833717
Amoxicillin_Loperamide	0.478952104789521	4	0.96970302969703	54	0.478052194780522
Amoxicillin_Minocycline	0.888811118888111	3	NA	42	0.894010598940106
Amoxicillin_Tobramycin	0.968403159684032	14	0.746325367463254	36	0.82031796820318
Amoxicillin_Teicoplanin	0.362563743625637	3	NA	54	0.360963903609639
Amoxicillin_Chlorhexidine	0.0136986301369863	6	0.515948405159484	54	0.0157984201579842
Amoxicillin_Metronidazole	0.653234676532347	5	0.940705929407059	54	0.64953504649535
Amoxicillin_Nisin	0.917308269173083	4	0.776222377762224	54	0.927907209279072
Amoxicillin_EGCG	0.955904409559044	0	NA	54	0.954004599540046
Amoxicillin_Rifampicin	0.894410558944106	12	0.940905909409059	42	0.736626337366263
Amoxicillin_Aztreonam	0.0017998200179982	42	0.218078192180782	36	9.99900009999e-05
Amoxicillin_Penicillin G	0.0203979602039796	28	0.0001999800019998	54	0.0176982301769823
Amoxicillin_Theophylline	0.963803619638036	3	NA	54	0.962503749625037
Amoxicillin_Clofazimine	0.612538746125388	0	NA	54	0.618138186181382
Amoxicillin_Clarithromycin	0.893210678932107	43	0.895310468953105	48	0.89011098890111
Amoxicillin_Caffeine	0.924207579242076	2	NA	54	0.927307269273073
Amoxicillin_Reserpine	0.926707329267073	5	0.340865913408659	54	0.927107289271073
Amoxicillin_Puromycin	0.649435056494351	15	0.211078892110789	54	0.646635336466353
Amoxicillin_Pyocyanin	0.218278172182782	18	0.128087191280872	54	0.222977702229777
Amoxicillin_Pseudomonic acid	0.909209079092091	16	0.795220477952205	54	0.908009199080092
Amoxicillin_Nonactin	0.927507249275072	0	NA	54	0.933706629337066
Amoxicillin_Imipenem	0.0116988301169883	9	0.230876912308769	48	0.0255974402559744
Amoxicillin_Bleomycin	0.993400659934007	20	0.997100289971003	42	0.993500649935007
Amoxicillin_Linezolid	0.95980401959804	1	NA	54	0.957504249575043
Amoxicillin_Doxorubicin	0.961303869613039	5	0.945905409459054	72	0.961803819618038
Amoxicillin_Daptomycin	0.578042195780422	2	NA	54	0.577842215778422
Amoxicillin_Cerulenin	0.954904509549045	6	0.975002499750025	54	0.949305069493051
Amoxicillin_Tigecycline	0.955904409559044	2	NA	72	0.955904409559044
Amoxicillin_Mitomycin C	9.99900009999e-05	54	9.99900009999e-05	54	9.99900009999e-05
Amoxicillin_Meropenem	0.026997300269973	18	0.0297970202979702	6	0.0058994100589941
Amoxicillin_Colistin	0.933206679332067	0	NA	18	0.935206479352065
Amoxicillin_Metformin	0.855114488551145	12	0.895110488951105	18	0.852814718528147
Amoxicillin_Phenformin	0.503949605039496	0	NA	18	0.496350364963504
Amoxicillin_Azithromycin	0.843515648435156	18	0.843215678432157	18	0.83991600839916
Amoxicillin_Curcumin	0.463053694630537	0	NA	18	0.464053594640536
Amoxicillin_Berberine	0.928307169283072	1	NA	18	0.93020697930207
Amoxicillin_Diclofenac	0.79002099790021	0	NA	18	0.78992100789921
Amoxicillin_Acetylsalisylic acid	0.900709929007099	6	0.935606439356064	18	0.902109789021098
Amoxicillin_Ciclopirox	0.974002599740026	6	0.997900209979002	18	0.975002499750025
Amoxicillin_Triclosan	0.884411558844116	0	NA	18	0.881011898810119
Amoxicillin_CHIR-90	0.376862313768623	8	0.813118688131187	12	0.21017898210179
Amoxicillin_Phleomycin	0.873012698730127	18	0.875512448755124	12	0.968103189681032
Amoxicillin_Moxifloxacin	0.624037596240376	6	0.927807219278072	18	0.628937106289371
Amoxicillin_Gentamicin	0.397160283971603	12	0.41015898410159	6	0.870612938706129
Amoxicillin_Streptozotocin	0.956704329567043	12	0.792420757924208	18	0.958804119588041
