Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.897910208979102	0	NA	54	0.898210178982102
Amoxicillin_Ciprofloxacin	0.998700129987001	43	0.998000199980002	36	0.873712628737126
Amoxicillin_Cycloserine D	0.922807719228077	0	NA	36	0.922107789221078
Amoxicillin_Doxycycline	0.961203879612039	2	NA	48	0.961403859614039
Amoxicillin_Spectinomycin	0.3000699930007	13	0.943005699430057	36	0.302169783021698
Amoxicillin_Fosfomycin	0.212278772122788	26	0.517648235176482	30	0.208779122087791
Amoxicillin_Oxacillin	0.987001299870013	0	NA	36	0.986901309869013
Amoxicillin_Novobiocin	0.974702529747025	3	NA	54	0.973802619738026
Amoxicillin_Bacitracin	0.97040295970403	0	NA	36	0.972502749725027
Amoxicillin_Polymyxin B	0.81021897810219	0	NA	48	0.807419258074193
Amoxicillin_Fusidic acid	0.907709229077092	0	NA	36	0.905809419058094
Amoxicillin_Amikacin	9.99900009999e-05	35	0.0004999500049995	42	9.99900009999e-05
Amoxicillin_Cefotaxime	9.99900009999e-05	24	9.99900009999e-05	30	0.0061993800619938
Amoxicillin_Benzalkonium	0.95040495950405	21	0.751324867513249	24	0.945005499450055
Amoxicillin_Cefaclor	0.983801619838016	0	NA	36	0.983001699830017
Amoxicillin_Cefsulodin	0.954104589541046	0	NA	36	0.958504149585041
Amoxicillin_Clindamycin	0.956104389561044	0	NA	36	0.954404559544046
Amoxicillin_Spiramycin	0.454554544545545	0	NA	36	0.444355564443556
Amoxicillin_Erythromycin	0.945105489451055	33	0.958604139586041	36	0.941705829417058
Amoxicillin_Trimethoprim	0.787021297870213	0	NA	36	0.783221677832217
Amoxicillin_Sulfamonomethoxine	0.783121687831217	0	NA	36	0.781321867813219
Amoxicillin_Paraquat	0.872612738726127	0	NA	36	0.877612238776122
Amoxicillin_Procaine	0.943305669433057	25	0.913608639136086	36	0.942405759424058
Amoxicillin_Vanillin	0.866113388661134	14	0.908209179082092	36	0.859114088591141
Amoxicillin_Verapamil	0.952904709529047	3	NA	36	0.952904709529047
Amoxicillin_Levofloxacin	0.159184081591841	35	0.201779822017798	42	0.659334066593341
Amoxicillin_Piperacillin	9.99900009999e-05	29	9.99900009999e-05	24	0.0054994500549945
Amoxicillin_Nitrofurantoin	0.978402159784022	36	0.976002399760024	36	0.977502249775023
Amoxicillin_CCCP	0.915008499150085	0	NA	54	0.914908509149085
Amoxicillin_Cephalexin	0.232276772322768	0	NA	36	0.227677232276772
Amoxicillin_Mecillinam	0.935406459354065	0	NA	36	0.936706329367063
Amoxicillin_A22	0.467753224677532	0	NA	36	0.478252174782522
Amoxicillin_Loperamide	0.826617338266173	6	0.982001799820018	36	0.828717128287171
Amoxicillin_Minocycline	0.865213478652135	51	0.868113188681132	27	0.990800919908009
Amoxicillin_Tobramycin	9.99900009999e-05	46	9.99900009999e-05	19	0.0028997100289971
Amoxicillin_Teicoplanin	0.968703129687031	0	NA	36	0.967103289671033
Amoxicillin_Chlorhexidine	0.0285971402859714	30	0.0173982601739826	24	0.0016998300169983
Amoxicillin_Metronidazole	0.621537846215378	0	NA	36	0.623537646235376
Amoxicillin_Nisin	0.857314268573143	0	NA	36	0.862713728627137
Amoxicillin_EGCG	0.862913708629137	33	0.912208779122088	35	0.857014298570143
Amoxicillin_Flucytosine	0.147385261473853	14	0.848715128487151	36	0.138786121387861
Amoxicillin_Rifampicin	0.762223777622238	30	0.765823417658234	24	0.815118488151185
Amoxicillin_Aztreonam	0.972402759724028	45	0.979002099790021	24	0.951204879512049
Amoxicillin_Penicillin G	0.0366963303669633	0	NA	36	0.0388961103889611
Amoxicillin_Theophylline	0.921807819218078	0	NA	36	0.91960803919608
Amoxicillin_Clofazimine	0.934406559344066	0	NA	36	0.933506649335066
Amoxicillin_Clarithromycin	0.382661733826617	36	0.388461153884612	36	0.384861513848615
Amoxicillin_Caffeine	0.975202479752025	0	NA	36	0.968203179682032
Amoxicillin_Reserpine	0.163383661633837	11	0.918508149185082	36	0.162783721627837
Amoxicillin_Puromycin	0.537246275372463	0	NA	36	0.544845515448455
Amoxicillin_Nonactin	0.486451354864514	0	NA	36	0.482851714828517
Amoxicillin_Imipenem	0.127987201279872	12	0.829317068293171	30	0.0300969903009699
Amoxicillin_Bleomycin	0.881811818818118	0	NA	36	0.891010898910109
Amoxicillin_Linezolid	0.143685631436856	0	NA	36	0.138686131386861
Amoxicillin_Doxorubicin	0.435156484351565	0	NA	54	0.428057194280572
Amoxicillin_Daptomycin	0.467053294670533	0	NA	36	0.452554744525547
Amoxicillin_Cerulenin	0.227477252274773	0	NA	36	0.225977402259774
Amoxicillin_Tigecycline	0.968603139686031	9	0.976402359764024	54	0.965103489651035
Amoxicillin_Mitomycin C	0.144985501449855	29	0.0361963803619638	36	0.145585441455854
Amoxicillin_Meropenem	0.142485751424858	27	0.851914808519148	48	0.141385861413859
Amoxicillin_Colistin	0.613338666133387	30	0.211378862113789	24	0.964303569643036
Amoxicillin_Metformin	0.433956604339566	11	0.864913508649135	18	0.437756224377562
Amoxicillin_Phenformin	0.947905209479052	0	NA	18	0.951004899510049
Amoxicillin_Azithromycin	0.628237176282372	8	0.913508649135086	18	0.636536346365363
Amoxicillin_Curcumin	0.771722827717228	12	0.765523447655235	12	0.778922107789221
Amoxicillin_Berberine	0.953404659534047	6	0.563343665633437	18	0.951504849515049
Amoxicillin_Diclofenac	0.864913508649135	0	NA	18	0.872012798720128
Amoxicillin_Acetylsalisylic acid	0.0625937406259374	6	0.848015198480152	18	0.0678932106789321
Amoxicillin_Ciclopirox	0.901809819018098	11	0.911308869113089	18	0.904609539046095
Amoxicillin_Triclosan	0.933006699330067	0	NA	18	0.931006899310069
Amoxicillin_CHIR-90	0.747325267473253	0	NA	18	0.745825417458254
Amoxicillin_Phleomycin	0.827417258274173	0	NA	18	0.831916808319168
Amoxicillin_Moxifloxacin	0.926607339266073	0	NA	18	0.923707629237076
Amoxicillin_Gentamicin	0.566643335666433	18	0.565043495650435	6	0.000999900009999
Amoxicillin_Streptozotocin	0.801419858014199	0	NA	18	0.807019298070193
Chloramphenicol_Ciprofloxacin	0.394260573942606	63	0.69013098690131	51	0.855414458554145
Chloramphenicol_Cycloserine D	0.837516248375162	0	NA	54	0.838716128387161
Chloramphenicol_Doxycycline	0.219178082191781	3	NA	66	0.221377862213779
Chloramphenicol_Spectinomycin	0.881311868813119	24	0.955704429557044	54	0.884011598840116
Chloramphenicol_Fosfomycin	0.0542945705429457	39	0.11028897110289	42	0.0572942705729427
Chloramphenicol_Oxacillin	0.951104889511049	0	NA	54	0.951304869513049
Chloramphenicol_Novobiocin	0.744825517448255	5	0.828217178282172	72	0.737826217378262
Chloramphenicol_Bacitracin	0.958304169583042	0	NA	54	0.956404359564044
Chloramphenicol_Polymyxin B	0.942205779422058	4	0.812818718128187	66	0.94990500949905
Chloramphenicol_Fusidic acid	0.934406559344066	2	NA	54	0.932606739326067
Chloramphenicol_Amikacin	0.0550944905509449	49	0.101089891010899	54	0.81001899810019
Chloramphenicol_Cefotaxime	0.0723927607239276	37	0.327267273272673	48	0.0656934306569343
Chloramphenicol_Benzalkonium	0.1003899610039	31	0.0283971602839716	36	0.924907509249075
Chloramphenicol_Cefaclor	0.956204379562044	0	NA	54	0.951504849515049
Chloramphenicol_Cefsulodin	0.373962603739626	14	9.99900009999e-05	48	0.844415558444156
Chloramphenicol_Clindamycin	0.925507449255074	0	NA	54	0.918308169183082
Chloramphenicol_Spiramycin	0.957904209579042	1	NA	54	0.957504249575043
Chloramphenicol_Erythromycin	0.785921407859214	54	0.787421257874213	54	0.783121687831217
Chloramphenicol_Trimethoprim	0.84051594840516	4	0.927107289271073	54	0.842415758424158
Chloramphenicol_Sulfamonomethoxine	0.83981601839816	6	0.806119388061194	54	0.842615738426157
Chloramphenicol_Paraquat	0.978702129787021	0	NA	54	0.979402059794021
Chloramphenicol_Procaine	0.001999800019998	45	9.99900009999e-05	54	0.0022997700229977
Chloramphenicol_Vanillin	0.420557944205579	26	0.771422857714229	54	0.41975802419758
Chloramphenicol_Verapamil	0.491250874912509	11	0.494350564943506	54	0.484651534846515
Chloramphenicol_Levofloxacin	0.926507349265073	55	0.670832916708329	60	0.928207179282072
Chloramphenicol_Piperacillin	9.99900009999e-05	40	0.0004999500049995	36	9.99900009999e-05
Chloramphenicol_Nitrofurantoin	0.0524947505249475	49	0.174582541745825	54	0.0510948905109489
Chloramphenicol_CCCP	0.877012298770123	2	NA	72	0.876412358764124
Chloramphenicol_Cephalexin	0.373162683731627	0	NA	54	0.363963603639636
Chloramphenicol_Mecillinam	0.7996200379962	0	NA	54	0.798020197980202
Chloramphenicol_A22	0.0345965403459654	3	NA	54	0.0312968703129687
Chloramphenicol_Loperamide	0.804919508049195	15	0.852114788521148	54	0.798420157984202
Chloramphenicol_Minocycline	0.95980401959804	69	0.959404059594041	39	0.9001099890011
Chloramphenicol_Tobramycin	0.982301769823018	61	0.962903709629037	24	0.481151884811519
Chloramphenicol_Teicoplanin	0.872412758724128	5	0.927707229277072	54	0.86951304869513
Chloramphenicol_Chlorhexidine	0.244575542445755	43	0.106889311068893	36	0.0838916108389161
Chloramphenicol_Metronidazole	0.551344865513449	2	NA	54	0.547245275472453
Chloramphenicol_Nisin	0.859414058594141	5	0.915508449155084	54	0.863113688631137
Chloramphenicol_EGCG	0.974002599740026	51	0.983801619838016	54	0.973302669733027
Chloramphenicol_Flucytosine	0.0082991700829917	28	0.293570642935706	54	0.0076992300769923
Chloramphenicol_Rifampicin	0.0303969603039696	41	0.0954904509549045	36	0.112088791120888
Chloramphenicol_Aztreonam	0.515148485151485	60	0.704329567043296	36	0.289071092890711
Chloramphenicol_Penicillin G	0.0006999300069993	0	NA	54	0.0001999800019998
Chloramphenicol_Theophylline	0.930606939306069	0	NA	54	0.935306469353065
Chloramphenicol_Clofazimine	0.95960403959604	5	0.918208179182082	54	0.959104089591041
Chloramphenicol_Clarithromycin	0.957704229577042	48	0.954404559544046	48	0.94990500949905
Chloramphenicol_Caffeine	0.948605139486051	1	NA	54	0.947405259474053
Chloramphenicol_Reserpine	0.615538446155384	24	0.945005499450055	54	0.598540145985402
Chloramphenicol_Puromycin	0.220777922207779	6	0.493950604939506	54	0.232876712328767
Chloramphenicol_Nonactin	0.905209479052095	5	0.832516748325168	54	0.90960903909609
Chloramphenicol_Imipenem	0.863013698630137	15	0.966603339666033	42	0.277372262773723
Chloramphenicol_Bleomycin	0.427557244275572	0	NA	54	0.42025797420258
Chloramphenicol_Linezolid	0.796620337966203	7	0.844815518448155	54	0.793120687931207
Chloramphenicol_Doxorubicin	0.943805619438056	0	NA	72	0.941605839416058
Chloramphenicol_Daptomycin	0.601539846015398	0	NA	54	0.61003899610039
Chloramphenicol_Cerulenin	0.248175182481752	0	NA	54	0.249175082491751
Chloramphenicol_Tigecycline	0.951004899510049	19	0.954104589541046	72	0.951804819518048
Chloramphenicol_Mitomycin C	0.743025697430257	48	0.275172482751725	54	0.736526347365263
Chloramphenicol_Meropenem	0.00999900009999	43	0.0330966903309669	66	0.0116988301169883
Chloramphenicol_Colistin	0.962403759624038	43	0.173982601739826	38	0.550544945505449
Chloramphenicol_Metformin	0.949205079492051	11	0.951704829517048	18	0.945205479452055
Chloramphenicol_Phenformin	0.715028497150285	0	NA	18	0.715028497150285
Chloramphenicol_Azithromycin	0.981401859814019	12	0.688931106889311	18	0.979202079792021
Chloramphenicol_Curcumin	0.010998900109989	12	0.0100989901009899	12	0.0098990100989901
Chloramphenicol_Berberine	0.952504749525047	13	0.954204579542046	18	0.953504649535047
Chloramphenicol_Diclofenac	0.823717628237176	0	NA	18	0.830616938306169
Chloramphenicol_Acetylsalisylic acid	0.641935806419358	7	0.958304169583042	18	0.652634736526347
Chloramphenicol_Ciclopirox	0.913508649135086	11	0.837716228377162	18	0.913108689131087
Chloramphenicol_Triclosan	0.947405259474053	0	NA	18	0.950504949505049
Chloramphenicol_CHIR-90	0.953204679532047	0	NA	18	0.949205079492051
Chloramphenicol_Phleomycin	0.745525447455255	0	NA	18	0.750624937506249
Chloramphenicol_Moxifloxacin	0.927007299270073	0	NA	18	0.923307669233077
Chloramphenicol_Gentamicin	0.826617338266173	18	0.822317768223178	6	0.999200079992001
Chloramphenicol_Streptozotocin	0.746525347465253	0	NA	18	0.748225177482252
Ciprofloxacin_Cycloserine D	0.235576442355764	42	0.547145285471453	36	0.0643935606439356
Ciprofloxacin_Doxycycline	0.949505049495051	55	0.861613838616138	44	0.981001899810019
Ciprofloxacin_Spectinomycin	0.0008999100089991	48	0.0007999200079992	36	0.0286971302869713
Ciprofloxacin_Fosfomycin	9.99900009999e-05	44	9.99900009999e-05	27	9.99900009999e-05
Ciprofloxacin_Oxacillin	0.84011598840116	45	0.931306869313069	36	0.410958904109589
Ciprofloxacin_Novobiocin	0.001999800019998	64	0.0053994600539946	51	9.99900009999e-05
Ciprofloxacin_Bacitracin	0.262473752624738	45	0.236476352364764	36	0.0644935506449355
Ciprofloxacin_Polymyxin B	0.934806519348065	58	0.936406359364064	44	0.935406459354065
Ciprofloxacin_Fusidic acid	0.428357164283572	45	0.333966603339666	36	0.617938206179382
Ciprofloxacin_Amikacin	0.863813618638136	66	0.861913808619138	34	0.979002099790021
Ciprofloxacin_Cefotaxime	0.0071992800719928	48	0.0056994300569943	28	0.0001999800019998
Ciprofloxacin_Benzalkonium	0.772722727727227	46	0.66043395660434	24	0.972102789721028
Ciprofloxacin_Cefaclor	0.452254774522548	42	0.577042295770423	36	0.314668533146685
Ciprofloxacin_Cefsulodin	0.533946605339466	48	0.541245875412459	30	0.540845915408459
Ciprofloxacin_Clindamycin	0.812718728127187	45	0.705029497050295	36	0.789021097890211
Ciprofloxacin_Spiramycin	0.188981101889811	44	0.397360263973603	36	0.0471952804719528
Ciprofloxacin_Erythromycin	0.0244975502449755	48	0.0255974402559744	36	0.0030996900309969
Ciprofloxacin_Trimethoprim	0.0860913908609139	47	0.103589641035896	36	0.0225977402259774
Ciprofloxacin_Sulfamonomethoxine	0.0102989701029897	47	0.0124987501249875	36	0.0014998500149985
Ciprofloxacin_Paraquat	0.98020197980202	46	0.98000199980002	36	0.991300869913009
