Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.897910208979102	0	NA	54	0.898210178982102
Amoxicillin_Ciprofloxacin	0.998700129987001	39	0.999400059994001	36	0.873712628737126
Amoxicillin_Cycloserine D	0.924507549245075	0	NA	36	0.92040795920408
Amoxicillin_Doxycycline	0.95960403959604	0	NA	48	0.958904109589041
Amoxicillin_Spectinomycin	0.314068593140686	5	0.869113088691131	36	0.301369863013699
Amoxicillin_Fosfomycin	0.210678932106789	15	0.91050894910509	30	0.210678932106789
Amoxicillin_Oxacillin	0.987301269873013	0	NA	36	0.986101389861014
Amoxicillin_Novobiocin	0.969203079692031	0	NA	54	0.974902509749025
Amoxicillin_Bacitracin	0.97040295970403	0	NA	36	0.973602639736026
Amoxicillin_Polymyxin B	0.811118888111189	0	NA	48	0.80951904809519
Amoxicillin_Fusidic acid	0.905009499050095	0	NA	36	0.904909509049095
Amoxicillin_Amikacin	9.99900009999e-05	30	0.0713928607139286	42	9.99900009999e-05
Amoxicillin_Cefotaxime	9.99900009999e-05	20	9.99900009999e-05	30	0.0073992600739926
Amoxicillin_Benzalkonium	0.950704929507049	18	0.903109689031097	24	0.947905209479052
Amoxicillin_Cefaclor	0.982901709829017	0	NA	36	0.983701629837016
Amoxicillin_Cefsulodin	0.956204379562044	0	NA	36	0.952004799520048
Amoxicillin_Clindamycin	0.956004399560044	0	NA	36	0.955904409559044
Amoxicillin_Spiramycin	0.450854914508549	0	NA	36	0.442355764423558
Amoxicillin_Erythromycin	0.942905709429057	15	0.959004099590041	36	0.945505449455055
Amoxicillin_Trimethoprim	0.783721627837216	0	NA	36	0.777322267773223
Amoxicillin_Sulfamonomethoxine	0.785021497850215	0	NA	36	0.77952204779522
Amoxicillin_Paraquat	0.873012698730127	0	NA	36	0.872912708729127
Amoxicillin_Procaine	0.942605739426057	12	0.503949605039496	36	0.942405759424058
Amoxicillin_Vanillin	0.866613338666133	3	NA	36	0.864213578642136
Amoxicillin_Verapamil	0.953404659534047	0	NA	36	0.952104789521048
Amoxicillin_Levofloxacin	0.155584441555844	24	0.485951404859514	42	0.657434256574343
Amoxicillin_Piperacillin	9.99900009999e-05	24	9.99900009999e-05	24	0.0064993500649935
Amoxicillin_Nitrofurantoin	0.978902109789021	28	0.962103789621038	36	0.977902209779022
Amoxicillin_CCCP	0.919308069193081	0	NA	54	0.916408359164084
Amoxicillin_Cephalexin	0.231276872312769	0	NA	36	0.221677832216778
Amoxicillin_Mecillinam	0.936406359364064	0	NA	36	0.934406559344066
Amoxicillin_A22	0.471552844715528	0	NA	36	0.477852214778522
Amoxicillin_Loperamide	0.827717228277172	4	0.996800319968003	36	0.83031696830317
Amoxicillin_Minocycline	0.872412758724128	39	0.553344665533447	27	0.992000799920008
Amoxicillin_Tobramycin	9.99900009999e-05	30	0.0008999100089991	18	0.0103989601039896
Amoxicillin_Teicoplanin	0.968203179682032	0	NA	36	0.96990300969903
Amoxicillin_Chlorhexidine	0.0283971602839716	26	0.14998500149985	19	0.0958904109589041
Amoxicillin_Metronidazole	0.617438256174383	0	NA	36	0.616738326167383
Amoxicillin_Nisin	0.852514748525148	0	NA	36	0.84981501849815
Amoxicillin_EGCG	0.859214078592141	21	0.563343665633437	35	0.858014198580142
Amoxicillin_Flucytosine	0.14028597140286	0	NA	36	0.144385561443856
