Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.981401859814019	15	0.802619738026197	72	0.983501649835017
Amoxicillin_Ciprofloxacin	0.943105689431057	30	0.845615438456154	60	0.938806119388061
Amoxicillin_Cycloserine D	0.0016998300169983	0	NA	72	0.0014998500149985
Amoxicillin_Doxycycline	0.602039796020398	26	0.0514948505149485	72	0.605739426057394
Amoxicillin_Spectinomycin	0.887611238876112	25	0.977202279772023	54	0.884211578842116
Amoxicillin_Fosfomycin	9.99900009999e-05	7	0.061993800619938	72	9.99900009999e-05
Amoxicillin_Oxacillin	0.896910308969103	0	NA	54	0.8998100189981
Amoxicillin_Novobiocin	0.633536646335366	0	NA	72	0.635436456354365
Amoxicillin_Bacitracin	0.172382761723828	0	NA	54	0.172582741725827
Amoxicillin_Polymyxin B	0.128287171282872	0	NA	54	0.126387361263874
Amoxicillin_Fusidic acid	0.61023897610239	0	NA	54	0.603239676032397
Amoxicillin_Amikacin	0.0038996100389961	16	0.980701929807019	66	0.002999700029997
Amoxicillin_Cefotaxime	0.81961803819618	2	NA	54	0.808219178082192
Amoxicillin_PMS	0.844015598440156	2	NA	54	0.849015098490151
Amoxicillin_Benzalkonium	0.622737726227377	6	0.0168983101689831	72	0.613738626137386
Amoxicillin_Cefaclor	0.0004999500049995	18	0.855614438556144	36	9.99900009999e-05
Amoxicillin_Cefsulodin	0.878912108789121	0	NA	72	0.874512548745126
Amoxicillin_Clindamycin	0.921207879212079	17	0.896010398960104	54	0.91960803919608
Amoxicillin_Spiramycin	0.89021097890211	0	NA	54	0.888811118888111
Amoxicillin_Erythromycin	0.602239776022398	26	0.188481151884812	54	0.613038696130387
Amoxicillin_Trimethoprim	0.189081091890811	26	0.702729727027297	54	0.183281671832817
Amoxicillin_Sulfamonomethoxine	0.0020997900209979	0	NA	54	0.0018998100189981
Amoxicillin_Paraquat	0.324867513248675	0	NA	54	0.323967603239676
Amoxicillin_Procaine	0.681331866813319	38	0.606239376062394	54	0.682131786821318
Amoxicillin_Vanillin	0.925407459254075	0	NA	54	0.927807219278072
Amoxicillin_Verapamil	0.963403659634037	0	NA	54	0.961603839616038
Amoxicillin_Levofloxacin	0.326467353264674	43	0.296970302969703	18	0.869013098690131
Amoxicillin_Piperacillin	9.99900009999e-05	20	9.99900009999e-05	54	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.938106189381062	1	NA	54	0.93030696930307
Amoxicillin_CCCP	0.66023397660234	13	0.651034896510349	66	0.665833416658334
Amoxicillin_Cephalexin	0.434156584341566	0	NA	54	0.431156884311569
Amoxicillin_Mecillinam	0.0207979202079792	18	0.78992100789921	36	9.99900009999e-05
Amoxicillin_A22	0.273972602739726	12	0.981501849815019	48	0.277972202779722
Amoxicillin_Loperamide	0.46985301469853	0	NA	54	0.468053194680532
Amoxicillin_Minocycline	0.898610138986101	0	NA	42	0.894010598940106
Amoxicillin_Tobramycin	0.968903109689031	12	0.695130486951305	36	0.816418358164184
Amoxicillin_Teicoplanin	0.361063893610639	0	NA	54	0.35996400359964
Amoxicillin_Chlorhexidine	0.0137986201379862	0	NA	54	0.0147985201479852
Amoxicillin_Metronidazole	0.649335066493351	0	NA	54	0.65003499650035
Amoxicillin_Nisin	0.923507649235076	0	NA	54	0.927107289271073
Amoxicillin_EGCG	0.959104089591041	0	NA	54	0.956504349565043
Amoxicillin_Rifampicin	0.889311068893111	12	0.936006399360064	42	0.734026597340266
Amoxicillin_Aztreonam	0.0021997800219978	27	0.728927107289271	36	9.99900009999e-05
Amoxicillin_Penicillin G	0.0184981501849815	18	0.0015998400159984	54	0.0216978302169783
Amoxicillin_Theophylline	0.963903609639036	0	NA	54	0.964203579642036
Amoxicillin_Clofazimine	0.619238076192381	0	NA	54	0.607939206079392
Amoxicillin_Clarithromycin	0.885111488851115	16	0.500949905009499	48	0.892710728927107
