Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.986501349865013	26	0.767323267673233	48	0.985501449855015
Amoxicillin_Ciprofloxacin	0.284971502849715	32	0.351264873512649	35	0.418058194180582
Amoxicillin_Cycloserine D	9.99900009999e-05	14	0.0507949205079492	48	9.99900009999e-05
Amoxicillin_Doxycycline	0.0052994700529947	34	0.0014998500149985	47	0.0065993400659934
Amoxicillin_Spectinomycin	0.0360963903609639	26	0.0013998600139986	45	0.0348965103489651
Amoxicillin_Fosfomycin	9.99900009999e-05	34	0.0012998700129987	44	9.99900009999e-05
Amoxicillin_Oxacillin	9.99900009999e-05	23	9.99900009999e-05	66	9.99900009999e-05
Amoxicillin_Novobiocin	0.82051794820518	24	0.676832316768323	48	0.809119088091191
Amoxicillin_Bacitracin	0.971202879712029	15	0.927607239276072	48	0.973402659734027
Amoxicillin_Polymyxin B	0.751024897510249	18	0.933206679332067	46	0.85991400859914
Amoxicillin_Fusidic acid	0.965303469653035	25	0.931706829317068	48	0.963803619638036
Amoxicillin_Amikacin	0.0002999700029997	41	0.0491950804919508	56	0.0002999700029997
Amoxicillin_Cefotaxime	9.99900009999e-05	38	9.99900009999e-05	66	9.99900009999e-05
Amoxicillin_PMS	0.355464453554645	24	0.0976902309769023	42	0.351064893510649
Amoxicillin_Benzalkonium	0.0663933606639336	30	0.581941805819418	46	0.0430956904309569
Amoxicillin_Cefaclor	9.99900009999e-05	31	9.99900009999e-05	62	9.99900009999e-05
Amoxicillin_Cefsulodin	9.99900009999e-05	28	9.99900009999e-05	62	9.99900009999e-05
Amoxicillin_Clindamycin	0.936606339366063	15	0.727827217278272	48	0.941705829417058
Amoxicillin_Spiramycin	0.719128087191281	13	0.623837616238376	48	0.716528347165283
Amoxicillin_Erythromycin	0.902109789021098	28	0.844015598440156	48	0.898810118988101
Amoxicillin_Trimethoprim	9.99900009999e-05	38	0.0001999800019998	48	9.99900009999e-05
Amoxicillin_Sulfamonomethoxine	0.85991400859914	12	0.336066393360664	48	0.864313568643136
Amoxicillin_Paraquat	0.916208379162084	14	0.617038296170383	48	0.919308069193081
Amoxicillin_Procaine	9.99900009999e-05	50	9.99900009999e-05	66	9.99900009999e-05
Amoxicillin_Vanillin	0.0045995400459954	12	9.99900009999e-05	48	0.0041995800419958
Amoxicillin_Verapamil	0.714028597140286	12	0.85011498850115	48	0.715928407159284
Amoxicillin_Levofloxacin	0.874012598740126	50	0.828517148285172	18	0.908909109089091
Amoxicillin_Piperacillin	0.0001999800019998	23	0.0006999300069993	54	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.885811418858114	25	0.0382961703829617	54	0.89041095890411
Amoxicillin_CCCP	0.897010298970103	43	0.736926307369263	64	0.925807419258074
Amoxicillin_Cephalexin	0.424157584241576	15	0.937906209379062	54	0.421657834216578
Amoxicillin_Mecillinam	9.99900009999e-05	60	9.99900009999e-05	50	9.99900009999e-05
Amoxicillin_A22	0.0028997100289971	65	0.0010998900109989	56	0.0015998400159984
Amoxicillin_Loperamide	0.958004199580042	34	0.377562243775622	72	0.96030396960304
Amoxicillin_Minocycline	0.171582841715828	34	0.0188981101889811	72	0.17038296170383
Amoxicillin_Tobramycin	0.045995400459954	30	0.304469553044696	45	0.0147985201479852
Amoxicillin_Teicoplanin	0.892010798920108	21	0.325667433256674	54	0.891510848915108
Amoxicillin_Chlorhexidine	0.952004799520048	36	0.381561843815618	54	0.894410558944106
Amoxicillin_Metronidazole	0.743125687431257	21	0.946305369463054	54	0.743825617438256
Amoxicillin_Nisin	0.431756824317568	21	0.468653134686531	54	0.442255774422558
Amoxicillin_EGCG	0.771422857714229	22	0.984101589841016	54	0.76952304769523
Amoxicillin_Rifampicin	0.990700929907009	36	0.998500149985001	50	0.976602339766023
Amoxicillin_Aztreonam	9.99900009999e-05	46	9.99900009999e-05	36	9.99900009999e-05
Amoxicillin_Penicillin G	0.114888511148885	23	0.426757324267573	54	0.118888111188881
Amoxicillin_Theophylline	0.947805219478052	18	0.647435256474353	48	0.946305369463054
Amoxicillin_Clofazimine	0.582741725827417	21	0.399360063993601	54	0.578742125787421
Amoxicillin_Clarithromycin	0.801819818018198	52	0.756124387561244	54	0.801519848015198
Amoxicillin_Caffeine	0.0010998900109989	22	9.99900009999e-05	54	0.0011998800119988
Amoxicillin_Reserpine	0.434256574342566	21	0.075992400759924	54	0.438356164383562
Amoxicillin_Puromycin	0.0862913708629137	34	0.0165983401659834	54	0.0843915608439156
Amoxicillin_Pyocyanin	9.99900009999e-05	51	9.99900009999e-05	50	9.99900009999e-05
Amoxicillin_Pseudomonic acid	0.376062393760624	31	0.613238676132387	54	0.382461753824618
Amoxicillin_Nonactin	0.156784321567843	21	0.436356364363564	54	0.167183281671833
Amoxicillin_Imipenem	0.061993800619938	40	0.0077992200779922	52	0.0812918708129187
Amoxicillin_Bleomycin	0.0593940605939406	40	0.13958604139586	54	0.0586941305869413
Amoxicillin_Linezolid	0.603939606039396	21	0.731026897310269	54	0.615338466153385
Amoxicillin_Doxorubicin	0.958004199580042	22	0.831216878312169	54	0.961403859614039
Amoxicillin_Daptomycin	0.202479752024798	22	0.274872512748725	54	0.197780221977802
Amoxicillin_Cerulenin	0.940905909409059	21	0.988401159884012	54	0.941705829417058
Amoxicillin_Tigecycline	0.95970402959704	27	0.943005699430057	72	0.957204279572043
Amoxicillin_Mitomycin C	0.61013898610139	45	0.705829417058294	54	0.61003899610039
Amoxicillin_Meropenem	0.207979202079792	18	0.207979202079792	11	0.0692930706929307
Amoxicillin_Colistin	0.826817318268173	8	0.586441355864414	18	0.827117288271173
Amoxicillin_Metformin	0.0052994700529947	13	0.0027997200279972	18	0.0050994900509949
Amoxicillin_Phenformin	0.396360363963604	7	0.953004699530047	18	0.388361163883612
Amoxicillin_Azithromycin	0.207979202079792	16	0.323367663233677	18	0.1996800319968
Amoxicillin_Curcumin	0.0873912608739126	8	0.0214978502149785	18	0.0838916108389161
Amoxicillin_Berberine	0.153784621537846	12	0.0772922707729227	18	0.15028497150285
Amoxicillin_Diclofenac	0.135886411358864	7	0.0586941305869413	18	0.143285671432857
Amoxicillin_Acetylsalisylic acid	9.99900009999e-05	19	9.99900009999e-05	33	9.99900009999e-05
Amoxicillin_Ciclopirox	0.315268473152685	10	0.0218978102189781	17	0.453054694530547
Amoxicillin_Triclosan	0.374362563743626	6	0.07999200079992	18	0.362063793620638
Amoxicillin_CHIR-90	0.795520447955204	18	0.791920807919208	6	0.988101189881012
Amoxicillin_Phleomycin	0.971102889711029	18	0.96970302969703	12	0.953104689531047
Amoxicillin_Moxifloxacin	0.97010298970103	11	0.894710528947105	10	0.768623137686231
Amoxicillin_Gentamicin	0.962703729627037	12	0.997200279972003	10	0.255674432556744
Amoxicillin_Streptozotocin	0.944105589441056	7	0.976502349765023	15	0.944105589441056
Chloramphenicol_Ciprofloxacin	0.0443955604439556	24	0.139086091390861	24	0.0133986601339866
Chloramphenicol_Cycloserine D	0.923707629237076	14	0.716828317168283	36	0.923607639236076
Chloramphenicol_Doxycycline	0.26967303269673	24	0.0844915508449155	36	0.271972802719728
Chloramphenicol_Spectinomycin	0.984001599840016	17	0.985501449855015	33	0.982401759824018
Chloramphenicol_Fosfomycin	0.608139186081392	25	0.221377862213779	33	0.599040095990401
Chloramphenicol_Oxacillin	0.874512548745126	21	0.962503749625037	54	0.868413158684132
Chloramphenicol_Novobiocin	0.942705729427057	16	0.34026597340266	36	0.946105389461054
Chloramphenicol_Bacitracin	0.740625937406259	13	0.839316068393161	35	0.744625537446255
Chloramphenicol_Polymyxin B	0.126787321267873	16	0.129287071292871	34	0.228677132286771
Chloramphenicol_Fusidic acid	9.99900009999e-05	18	0.0048995100489951	36	9.99900009999e-05
Chloramphenicol_Amikacin	0.847215278472153	32	0.568943105689431	42	0.87951204879512
Chloramphenicol_Cefotaxime	0.925607439256074	28	0.795520447955204	54	0.926607339266073
Chloramphenicol_PMS	0.0178982101789821	17	0.0014998500149985	33	0.0196980301969803
Chloramphenicol_Benzalkonium	0.376462353764624	28	0.733326667333267	36	0.26997300269973
Chloramphenicol_Cefaclor	0.351264873512649	26	0.985301469853015	48	0.34026597340266
Chloramphenicol_Cefsulodin	0.979502049795021	26	0.915308469153085	48	0.979002099790021
Chloramphenicol_Clindamycin	0.920707929207079	12	0.92040795920408	36	0.920607939206079
Chloramphenicol_Spiramycin	0.937106289371063	12	0.855214478552145	36	0.938906109389061
Chloramphenicol_Erythromycin	0.65033496650335	20	0.196780321967803	36	0.654634536546345
Chloramphenicol_Trimethoprim	0.0956904309569043	28	0.174082591740826	36	0.0963903609639036
Chloramphenicol_Sulfamonomethoxine	0.879412058794121	12	0.866513348665134	36	0.874512548745126
Chloramphenicol_Paraquat	0.953804619538046	13	0.556744325567443	36	0.95040495950405
Chloramphenicol_Procaine	0.0801919808019198	36	0.0231976802319768	54	0.0817918208179182
Chloramphenicol_Vanillin	0.0188981101889811	12	0.0370962903709629	36	0.0190980901909809
Chloramphenicol_Verapamil	0.0063993600639936	12	0.0496950304969503	36	0.0088991100889911
Chloramphenicol_Levofloxacin	0.924907509249075	36	0.92980701929807	6	0.975502449755025
