Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.833916608339166	18	0.788421157884212	54	0.883111688831117
Amoxicillin_Ciprofloxacin	9.99900009999e-05	12	9.99900009999e-05	18	0.0720927907209279
Amoxicillin_Cycloserine D	0.792320767923208	0	NA	36	0.785521447855214
Amoxicillin_Doxycycline	0.883411658834117	12	0.767423257674233	36	0.88051194880512
Amoxicillin_Spectinomycin	0.957004299570043	0	NA	36	0.960603939606039
Amoxicillin_Fosfomycin	0.984101589841016	9	0.343865613438656	30	0.965003499650035
Amoxicillin_Oxacillin	0.433956604339566	0	NA	36	0.431556844315568
Amoxicillin_Novobiocin	0.801719828017198	0	NA	54	0.802219778022198
Amoxicillin_Bacitracin	0.975602439756024	0	NA	36	0.975202479752025
Amoxicillin_Polymyxin B	0.988701129887011	6	0.0957904209579042	33	0.764623537646235
Amoxicillin_Fusidic acid	0.978102189781022	0	NA	36	0.978502149785021
Amoxicillin_Amikacin	0.0096990300969903	18	0.540645935406459	42	9.99900009999e-05
Amoxicillin_Cefotaxime	0.0367963203679632	0	NA	30	0.0367963203679632
Amoxicillin_Benzalkonium	0.991800819918008	18	0.711828817118288	24	0.989301069893011
Amoxicillin_Cefaclor	0.622937706229377	0	NA	36	0.611538846115388
Amoxicillin_Cefsulodin	0.0695930406959304	0	NA	36	0.0752924707529247
Amoxicillin_Clindamycin	0.922807719228077	0	NA	36	0.927707229277072
Amoxicillin_Spiramycin	0.718528147185281	0	NA	36	0.721827817218278
Amoxicillin_Erythromycin	0.243575642435756	6	0.810818918108189	36	0.242775722427757
Amoxicillin_Trimethoprim	0.83981601839816	0	NA	36	0.836016398360164
Amoxicillin_Sulfamonomethoxine	0.591940805919408	0	NA	36	0.5995400459954
Amoxicillin_Paraquat	0.621237876212379	0	NA	36	0.615738426157384
Amoxicillin_Procaine	0.935506449355064	16	0.697930206979302	30	0.936706329367063
Amoxicillin_Vanillin	0.603139686031397	0	NA	36	0.609439056094391
Amoxicillin_Verapamil	0.932406759324068	0	NA	36	0.927607239276072
Amoxicillin_Levofloxacin	0.218078192180782	36	0.210878912108789	2	NA
Amoxicillin_Piperacillin	0.86971302869713	12	0.0137986201379862	24	0.904009599040096
Amoxicillin_Nitrofurantoin	0.956904309569043	0	NA	36	0.954404559544046
Amoxicillin_CCCP	0.783821617838216	0	NA	54	0.782121787821218
Amoxicillin_Cephalexin	0.772422757724228	0	NA	54	0.775422457754225
Amoxicillin_Mecillinam	0.945305469453055	0	NA	36	0.943005699430057
Amoxicillin_A22	9.99900009999e-05	10	0.0093990600939906	54	9.99900009999e-05
Amoxicillin_Loperamide	0.911108889111089	0	NA	36	0.914908509149085
Amoxicillin_Minocycline	0.825417458254175	48	0.898410158984102	6	0.694430556944306
Amoxicillin_Tobramycin	0.885911408859114	18	0.852614738526147	36	0.701229877012299
Amoxicillin_Teicoplanin	0.519048095190481	0	NA	36	0.525447455254475
Amoxicillin_Chlorhexidine	0.0363963603639636	6	0.371262873712629	30	0.189181081891811
Amoxicillin_Metronidazole	0.797220277972203	0	NA	36	0.8001199880012
Amoxicillin_Nisin	0.882811718828117	0	NA	36	0.883611638836116
Amoxicillin_EGCG	0.462853714628537	0	NA	36	0.47005299470053
Amoxicillin_Flucytosine	0.315468453154685	0	NA	36	0.313968603139686
Amoxicillin_Rifampicin	0.865813418658134	0	NA	36	0.862413758624138
Amoxicillin_Aztreonam	0.992500749925007	12	0.991900809919008	24	0.993400659934007
Amoxicillin_Penicillin G	0.790520947905209	0	NA	36	0.796220377962204
Amoxicillin_Theophylline	0.788221177882212	0	NA	36	0.788621137886211
Amoxicillin_Clofazimine	0.709229077092291	0	NA	36	0.717428257174283
Amoxicillin_Clarithromycin	0.173082691730827	16	0.530646935306469	36	0.166083391660834
Amoxicillin_Caffeine	0.943205679432057	0	NA	36	0.946105389461054
Amoxicillin_Reserpine	0.518848115188481	0	NA	36	0.521447855214479
Amoxicillin_Puromycin	0.96980301969803	0	NA	36	0.974202579742026
Amoxicillin_Nonactin	0.453754624537546	0	NA	36	0.46015398460154
Amoxicillin_Imipenem	0.382061793820618	19	0.855814418558144	36	0.174982501749825
Amoxicillin_Bleomycin	0.757324267573243	0	NA	36	0.754324567543246
Amoxicillin_Linezolid	0.956504349565043	0	NA	36	0.956504349565043
Amoxicillin_Doxorubicin	0.0670932906709329	0	NA	54	0.0648935106489351
Amoxicillin_Daptomycin	0.751924807519248	0	NA	36	0.756324367563244
Amoxicillin_Cerulenin	0.912508749125088	0	NA	36	0.915508449155084
