Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.986501349865013	22	0.726527347265273	46	0.943405659434057
Amoxicillin_Ciprofloxacin	0.278072192780722	28	0.238676132386761	34	0.494750524947505
Amoxicillin_Cycloserine D	9.99900009999e-05	14	0.0508949105089491	47	0.0001999800019998
Amoxicillin_Doxycycline	0.0051994800519948	26	0.0022997700229977	46	0.0116988301169883
Amoxicillin_Spectinomycin	0.0337966203379662	17	0.0003999600039996	44	0.0487951204879512
Amoxicillin_Fosfomycin	9.99900009999e-05	29	0.0116988301169883	42	9.99900009999e-05
Amoxicillin_Oxacillin	9.99900009999e-05	18	9.99900009999e-05	66	9.99900009999e-05
Amoxicillin_Novobiocin	0.813518648135186	17	0.883511648835116	47	0.852814718528147
Amoxicillin_Bacitracin	0.971402859714029	12	0.874512548745126	48	0.971802819718028
Amoxicillin_Polymyxin B	0.764523547645235	16	0.957504249575043	44	0.920807919208079
Amoxicillin_Fusidic acid	0.966303369663034	18	0.976802319768023	46	0.9004099590041
Amoxicillin_Amikacin	0.0002999700029997	34	0.0941905809419058	49	9.99900009999e-05
Amoxicillin_Cefotaxime	9.99900009999e-05	27	9.99900009999e-05	64	9.99900009999e-05
Amoxicillin_PMS	0.353864613538646	15	0.234776522347765	40	0.457654234576542
Amoxicillin_Benzalkonium	0.0652934706529347	24	0.132786721327867	44	0.121087891210879
Amoxicillin_Cefaclor	9.99900009999e-05	24	9.99900009999e-05	60	9.99900009999e-05
Amoxicillin_Cefsulodin	9.99900009999e-05	23	9.99900009999e-05	61	9.99900009999e-05
Amoxicillin_Clindamycin	0.940805919408059	12	0.728927107289271	48	0.939106089391061
Amoxicillin_Spiramycin	0.713228677132287	12	0.503349665033497	48	0.721927807219278
Amoxicillin_Erythromycin	0.897010298970103	20	0.916708329167083	47	0.934606539346065
Amoxicillin_Trimethoprim	0.0001999800019998	30	0.0046995300469953	47	0.0002999700029997
Amoxicillin_Sulfamonomethoxine	0.861513848615138	12	0.324367563243676	48	0.863013698630137
Amoxicillin_Paraquat	0.919208079192081	12	0.655634436556344	48	0.913808619138086
Amoxicillin_Procaine	9.99900009999e-05	35	9.99900009999e-05	63	9.99900009999e-05
Amoxicillin_Vanillin	0.0041995800419958	12	9.99900009999e-05	48	0.0047995200479952
Amoxicillin_Verapamil	0.722827717228277	12	0.84981501849815	48	0.712228777122288
Amoxicillin_Levofloxacin	0.875212478752125	48	0.804719528047195	16	0.930906909309069
Amoxicillin_Piperacillin	9.99900009999e-05	15	0.0123987601239876	54	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.889211078892111	15	0.0271972802719728	53	0.921207879212079
Amoxicillin_CCCP	0.894010598940106	38	0.867813218678132	58	0.905709429057094
Amoxicillin_Cephalexin	0.417458254174583	12	0.664233576642336	54	0.41985801419858
Amoxicillin_Mecillinam	9.99900009999e-05	49	9.99900009999e-05	48	9.99900009999e-05
Amoxicillin_A22	0.0025997400259974	53	0.000999900009999	48	0.0418958104189581
Amoxicillin_Loperamide	0.959004099590041	26	0.501249875012499	72	0.959204079592041
Amoxicillin_Minocycline	0.175882411758824	26	0.0551944805519448	72	0.16978302169783
Amoxicillin_Tobramycin	0.0491950804919508	27	0.289371062893711	45	0.0170982901709829
Amoxicillin_Teicoplanin	0.888111188881112	18	0.466753324667533	54	0.881711828817118
Amoxicillin_Chlorhexidine	0.953704629537046	32	0.584141585841416	54	0.896510348965104
Amoxicillin_Metronidazole	0.743825617438256	18	0.910608939106089	54	0.747825217478252
Amoxicillin_Nisin	0.436456354364564	18	0.638536146385361	54	0.440955904409559
Amoxicillin_EGCG	0.769323067693231	18	0.986401359864014	54	0.771322867713229
Amoxicillin_Rifampicin	0.99040095990401	28	0.999300069993001	48	0.974802519748025
Amoxicillin_Aztreonam	9.99900009999e-05	45	9.99900009999e-05	33	9.99900009999e-05
Amoxicillin_Penicillin G	0.117188281171883	18	0.675132486751325	54	0.114188581141886
Amoxicillin_Theophylline	0.943505649435057	16	0.617238276172383	48	0.946805319468053
Amoxicillin_Clofazimine	0.575342465753425	18	0.571742825717428	54	0.587941205879412
Amoxicillin_Clarithromycin	0.804719528047195	44	0.897010298970103	47	0.611738826117388
Amoxicillin_Caffeine	0.0011998800119988	18	9.99900009999e-05	54	0.000999900009999
Amoxicillin_Reserpine	0.437956204379562	18	0.215778422157784	54	0.43955604439556
Amoxicillin_Puromycin	0.0931906809319068	24	0.0574942505749425	53	0.0718928107189281
Amoxicillin_Pyocyanin	9.99900009999e-05	41	9.99900009999e-05	41	9.99900009999e-05
Amoxicillin_Pseudomonic acid	0.373962603739626	18	0.987501249875013	54	0.380561943805619
Amoxicillin_Nonactin	0.167983201679832	18	0.53964603539646	54	0.161783821617838
Amoxicillin_Imipenem	0.0631936806319368	30	0.0098990100989901	47	0.274672532746725
Amoxicillin_Bleomycin	0.0578942105789421	32	0.0311968803119688	51	0.187681231876812
Amoxicillin_Linezolid	0.612838716128387	18	0.890810918908109	54	0.608739126087391
Amoxicillin_Doxorubicin	0.958204179582042	18	0.567943205679432	54	0.963503649635037
Amoxicillin_Daptomycin	0.206279372062794	18	0.424357564243576	54	0.202279772022798
Amoxicillin_Cerulenin	0.938606139386061	18	0.741325867413259	54	0.941505849415059
Amoxicillin_Tigecycline	0.956104389561044	21	0.905109489051095	72	0.955104489551045
Amoxicillin_Mitomycin C	0.598940105989401	28	0.934106589341066	52	0.731126887311269
Amoxicillin_Meropenem	0.212178782121788	16	0.284271572842716	6	0.316468353164684
Amoxicillin_Colistin	0.824317568243176	5	0.360563943605639	18	0.823917608239176
Amoxicillin_Metformin	0.0061993800619938	11	0.0061993800619938	18	0.0050994900509949
Amoxicillin_Phenformin	0.397360263973603	4	0.999400059994001	18	0.390560943905609
Amoxicillin_Azithromycin	0.210578942105789	15	0.248975102489751	18	0.2003799620038
Amoxicillin_Curcumin	0.0930906909309069	4	0.175382461753825	18	0.0814918508149185
Amoxicillin_Berberine	0.148785121487851	7	0.118888111188881	18	0.148385161483852
Amoxicillin_Diclofenac	0.136986301369863	3	NA	18	0.132186781321868
