Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.897910208979102	17	0.857014298570143	54	0.898210178982102
Amoxicillin_Ciprofloxacin	0.998800119988001	48	0.998700129987001	36	0.875912408759124
Amoxicillin_Cycloserine D	0.921607839216078	9	0.988801119888011	36	0.921907809219078
Amoxicillin_Doxycycline	0.956204379562044	33	0.884911508849115	48	0.961003899610039
Amoxicillin_Spectinomycin	0.300569943005699	30	0.638836116388361	36	0.305969403059694
Amoxicillin_Fosfomycin	0.217278272172783	30	0.202179782021798	30	0.211378862113789
Amoxicillin_Oxacillin	0.986201379862014	6	0.856014398560144	36	0.988601139886011
Amoxicillin_Novobiocin	0.973002699730027	33	0.838916108389161	54	0.971402859714029
Amoxicillin_Bacitracin	0.971702829717028	0	NA	36	0.971002899710029
Amoxicillin_Polymyxin B	0.816418358164184	22	0.971602839716028	48	0.806819318068193
Amoxicillin_Fusidic acid	0.91020897910209	9	0.701929807019298	36	0.907509249075092
Amoxicillin_Amikacin	9.99900009999e-05	53	0.0002999700029997	42	9.99900009999e-05
Amoxicillin_Cefotaxime	9.99900009999e-05	33	9.99900009999e-05	30	0.0065993400659934
Amoxicillin_Benzalkonium	0.951004899510049	25	0.832216778322168	24	0.95040495950405
Amoxicillin_Cefaclor	0.98020197980202	0	NA	36	0.983001699830017
Amoxicillin_Cefsulodin	0.957004299570043	18	0.550544945505449	36	0.955504449555045
Amoxicillin_Clindamycin	0.955704429557044	9	0.754524547545245	36	0.953504649535047
Amoxicillin_Spiramycin	0.448055194480552	4	0.764723527647235	36	0.451254874512549
Amoxicillin_Erythromycin	0.941805819418058	36	0.940605939406059	36	0.941805819418058
Amoxicillin_Trimethoprim	0.783721627837216	21	0.933106689331067	36	0.789321067893211
Amoxicillin_Sulfamonomethoxine	0.784721527847215	23	0.91030896910309	36	0.775322467753225
Amoxicillin_Paraquat	0.877112288771123	9	0.486551344865513	36	0.875012498750125
Amoxicillin_Procaine	0.942705729427057	35	0.913708629137086	36	0.943105689431057
Amoxicillin_Vanillin	0.864113588641136	30	0.8995100489951	36	0.864713528647135
Amoxicillin_Verapamil	0.955504449555045	13	0.994200579942006	36	0.948905109489051
Amoxicillin_Levofloxacin	0.162583741625837	42	0.0822917708229177	42	0.664033596640336
Amoxicillin_Piperacillin	9.99900009999e-05	33	9.99900009999e-05	24	0.0052994700529947
Amoxicillin_Nitrofurantoin	0.976702329767023	36	0.978302169783022	36	0.978102189781022
Amoxicillin_CCCP	0.915208479152085	19	0.887811218878112	54	0.915908409159084
Amoxicillin_Cephalexin	0.23027697230277	4	0.296770322967703	36	0.229377062293771
Amoxicillin_Mecillinam	0.937406259374063	5	0.917608239176082	36	0.935606439356064
Amoxicillin_A22	0.475152484751525	21	0.801819818018198	36	0.467753224677532
Amoxicillin_Loperamide	0.835016498350165	18	0.988301169883012	36	0.827317268273173
