Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.520847915208479	48	0.591640835916408	32	0.0074992500749925
Amoxicillin_Ciprofloxacin	0.442555744425557	38	0.581241875812419	30	0.668133186681332
Amoxicillin_Cycloserine D	0.175882411758824	31	0.685931406859314	42	0.0635936406359364
Amoxicillin_Doxycycline	0.108389161083892	45	0.173882611738826	30	0.0086991300869913
Amoxicillin_Spectinomycin	0.0306969303069693	45	0.0266973302669733	42	0.0455954404559544
Amoxicillin_Fosfomycin	0.0044995500449955	48	0.0403959604039596	42	9.99900009999e-05
Amoxicillin_Oxacillin	9.99900009999e-05	58	9.99900009999e-05	60	9.99900009999e-05
Amoxicillin_Novobiocin	0.666233376662334	65	0.530946905309469	41	0.618838116188381
Amoxicillin_Bacitracin	0.985101489851015	30	0.994500549945005	38	0.976802319768023
Amoxicillin_Polymyxin B	0.964503549645035	35	0.95990400959904	42	0.981601839816018
Amoxicillin_Fusidic acid	0.694730526947305	41	0.812518748125187	39	0.641035896410359
Amoxicillin_Amikacin	0.928307169283072	56	0.728227177282272	60	0.841915808419158
Amoxicillin_Cefotaxime	9.99900009999e-05	64	9.99900009999e-05	60	9.99900009999e-05
Amoxicillin_PMS	0.101589841015898	48	0.0198980101989801	40	0.0100989901009899
Amoxicillin_Benzalkonium	0.18028197180282	58	0.231776822317768	38	0.0177982201779822
Amoxicillin_Cefaclor	9.99900009999e-05	51	9.99900009999e-05	60	9.99900009999e-05
Amoxicillin_Cefsulodin	9.99900009999e-05	47	9.99900009999e-05	60	9.99900009999e-05
Amoxicillin_Clindamycin	0.729027097290271	42	0.819418058194181	42	0.748825117488251
Amoxicillin_Spiramycin	0.398760123987601	36	0.80961903809619	42	0.711828817118288
Amoxicillin_Erythromycin	0.985401459854015	62	0.905009499050095	60	0.943605639436056
Amoxicillin_Trimethoprim	0.0203979602039796	69	0.035996400359964	57	0.264473552644736
Amoxicillin_Sulfamonomethoxine	0.703029697030297	28	0.779222077792221	42	0.598340165983402
Amoxicillin_Paraquat	0.277472252774723	39	0.313068693130687	42	0.152484751524848
Amoxicillin_Procaine	9.99900009999e-05	63	9.99900009999e-05	59	9.99900009999e-05
Amoxicillin_Vanillin	9.99900009999e-05	28	9.99900009999e-05	42	0.0004999500049995
Amoxicillin_Verapamil	0.871812818718128	35	0.979002099790021	42	0.859414058594141
Amoxicillin_Levofloxacin	0.306569343065693	51	0.31976802319768	21	0.803219678032197
Amoxicillin_Piperacillin	9.99900009999e-05	34	0.0046995300469953	42	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.691930806919308	42	0.947005299470053	42	0.708829117088291
Amoxicillin_CCCP	0.861713828617138	68	0.883311668833117	57	0.690630936906309
Amoxicillin_Cephalexin	0.61973802619738	34	0.944505549445055	48	0.58054194580542
Amoxicillin_Mecillinam	0.154384561543846	67	0.125187481251875	25	9.99900009999e-05
Amoxicillin_A22	0.199080091990801	67	0.157284271572843	63	0.285671432856714
Amoxicillin_Loperamide	0.659134086591341	60	0.460853914608539	66	0.628137186281372
Amoxicillin_Minocycline	0.287871212878712	59	0.432556744325567	66	0.234776522347765
Amoxicillin_Tobramycin	0.847715228477152	38	0.848215178482152	48	0.835116488351165
Amoxicillin_Teicoplanin	0.343665633436656	33	0.730726927307269	48	0.365163483651635
Amoxicillin_Chlorhexidine	0.903709629037096	52	0.505449455054495	59	0.983801619838016
Amoxicillin_Metronidazole	0.730926907309269	38	0.97030296970303	48	0.686431356864314
Amoxicillin_Nisin	0.954204579542046	33	0.981201879812019	48	0.754424557544246
Amoxicillin_EGCG	0.267373262673733	37	0.22027797220278	36	0.367363263673633
Amoxicillin_Rifampicin	0.0004999500049995	43	9.99900009999e-05	37	0.0780921907809219
Amoxicillin_Aztreonam	9.99900009999e-05	49	9.99900009999e-05	36	9.99900009999e-05
Amoxicillin_Penicillin G	0.0036996300369963	50	0.0041995800419958	48	0.0003999600039996
Amoxicillin_Theophylline	0.782421757824218	33	0.104589541045895	48	0.753924607539246
Amoxicillin_Clofazimine	0.838816118388161	33	0.948405159484052	48	0.877912208779122
Amoxicillin_Clarithromycin	0.424257574242576	54	0.418058194180582	47	0.411958804119588
Amoxicillin_Caffeine	0.501349865013499	34	0.674932506749325	48	0.438856114388561
Amoxicillin_Reserpine	0.97980201979802	33	0.988401159884012	48	0.97000299970003
Amoxicillin_Puromycin	0.484251574842516	44	0.0912908709129087	40	0.841115888411159
Amoxicillin_Pyocyanin	0.730626937306269	54	0.731926807319268	38	0.434456554344566
Amoxicillin_Pseudomonic acid	0.975702429757024	53	0.963103689631037	48	0.977002299770023
Amoxicillin_Nonactin	0.577842215778422	33	0.324967503249675	48	0.51984801519848
Amoxicillin_Imipenem	0.266273372662734	43	0.541345865413459	45	0.114388561143886
Amoxicillin_Bleomycin	0.985601439856014	54	0.988401159884012	44	0.992700729927007
Amoxicillin_Linezolid	0.0588941105889411	33	0.0132986701329867	48	0.0287971202879712
Amoxicillin_Doxorubicin	0.298770122987701	40	0.569343065693431	48	0.231476852314769
Amoxicillin_Daptomycin	0.0214978502149785	50	0.0254974502549745	66	0.0094990500949905
Amoxicillin_Cerulenin	0.474852514748525	39	0.669233076692331	48	0.407559244075592
Amoxicillin_Tigecycline	0.1003899610039	45	0.0851914808519148	66	0.0632936706329367
Amoxicillin_Mitomycin C	0.0008999100089991	54	0.0010998900109989	37	0.177882211778822
Amoxicillin_Meropenem	0.388161183881612	18	0.397560243975602	15	0.152684731526847
Amoxicillin_Colistin	0.733226677332267	12	0.721427857214279	18	0.73022697730227
Amoxicillin_Metformin	0.264873512648735	18	0.271972802719728	13	0.873012698730127
Amoxicillin_Phenformin	0.915308469153085	12	0.992000799920008	18	0.915108489151085
Amoxicillin_Azithromycin	0.0295970402959704	18	0.0316968303169683	17	0.0635936406359364
Amoxicillin_Curcumin	0.0012998700129987	18	0.0012998700129987	18	0.0008999100089991
Amoxicillin_Berberine	0.0004999500049995	17	0.0005999400059994	18	0.0004999500049995
Amoxicillin_Diclofenac	0.873112688731127	15	0.848815118488151	18	0.872712728727127
Amoxicillin_Acetylsalisylic acid	0.967303269673033	32	0.978302169783022	35	0.943505649435057
Amoxicillin_Ciclopirox	0.683431656834317	14	0.899010098990101	16	0.87951204879512
Amoxicillin_Triclosan	0.0871912808719128	12	0.327767223277672	18	0.0895910408959104
Amoxicillin_CHIR-90	0.992100789921008	16	0.938006199380062	15	0.994300569943006
Amoxicillin_Phleomycin	0.197980201979802	18	0.203079692030797	13	0.574842515748425
Amoxicillin_Moxifloxacin	0.25967403259674	18	0.261473852614739	9	0.962103789621038
Amoxicillin_Gentamicin	0.185881411858814	14	0.227577242275772	17	0.302969703029697
Amoxicillin_Streptozotocin	0.0912908709129087	18	0.0880911908809119	17	0.146485351464854
Chloramphenicol_Ciprofloxacin	0.0214978502149785	30	0.0044995500449955	16	0.432256774322568
Chloramphenicol_Cycloserine D	0.216978302169783	26	0.011998800119988	24	0.448655134486551
Chloramphenicol_Doxycycline	0.882911708829117	36	0.882611738826117	16	0.941605839416058
Chloramphenicol_Spectinomycin	0.387061293870613	36	0.388661133886611	24	0.131186881311869
Chloramphenicol_Fosfomycin	9.99900009999e-05	36	9.99900009999e-05	24	9.99900009999e-05
Chloramphenicol_Oxacillin	0.952104789521048	52	0.968703129687031	42	0.995400459954005
Chloramphenicol_Novobiocin	0.397060293970603	52	0.338666133386661	28	0.841515848415158
Chloramphenicol_Bacitracin	0.756924307569243	22	0.847215278472153	20	0.873212678732127
Chloramphenicol_Polymyxin B	0.98020197980202	28	0.975402459754025	24	0.91980801919808
Chloramphenicol_Fusidic acid	9.99900009999e-05	34	9.99900009999e-05	24	9.99900009999e-05
Chloramphenicol_Amikacin	0.949305069493051	50	0.829117088291171	42	0.878012198780122
Chloramphenicol_Cefotaxime	0.922807719228077	54	0.921407859214079	42	0.780821917808219
Chloramphenicol_PMS	0.887811218878112	36	0.883511648835116	22	0.791620837916208
Chloramphenicol_Benzalkonium	0.941805819418058	51	0.943905609439056	26	0.982101789821018
Chloramphenicol_Cefaclor	0.385761423857614	46	0.0866913308669133	42	0.0372962703729627
Chloramphenicol_Cefsulodin	0.907009299070093	46	0.806019398060194	42	0.545945405459454
Chloramphenicol_Clindamycin	0.952804719528047	34	0.927607239276072	24	0.988301169883012
Chloramphenicol_Spiramycin	0.528947105289471	30	0.429057094290571	24	0.463653634636536
Chloramphenicol_Erythromycin	0.857414258574143	54	0.860713928607139	42	0.757924207579242
Chloramphenicol_Trimethoprim	9.99900009999e-05	54	9.99900009999e-05	42	0.0003999600039996
Chloramphenicol_Sulfamonomethoxine	0.387261273872613	24	0.212578742125787	24	0.0677932206779322
Chloramphenicol_Paraquat	0.312668733126687	32	0.506349365063494	24	0.909309069093091
Chloramphenicol_Procaine	0.978602139786021	54	0.975802419758024	42	0.984501549845015
Chloramphenicol_Vanillin	9.99900009999e-05	24	9.99900009999e-05	24	0.0042995700429957
Chloramphenicol_Verapamil	0.953804619538046	30	0.957604239576042	24	0.958404159584042
Chloramphenicol_Levofloxacin	0.585941405859414	36	0.598740125987401	8	0.998600139986001
Chloramphenicol_Piperacillin	0.0157984201579842	28	0.106389361063894	24	0.0001999800019998
Chloramphenicol_Nitrofurantoin	0.0140985901409859	34	0.0294970502949705	24	9.99900009999e-05
Chloramphenicol_CCCP	0.0926907309269073	52	0.134986501349865	39	0.0146985301469853
Chloramphenicol_Cephalexin	0.855014498550145	24	0.867813218678132	30	0.846715328467153
Chloramphenicol_Mecillinam	0.0172982701729827	49	0.0077992200779922	18	0.0011998800119988
Chloramphenicol_A22	0.0004999500049995	52	0.0002999700029997	48	0.0002999700029997
Chloramphenicol_Loperamide	0.836016398360164	50	0.788421157884212	48	0.912808719128087
Chloramphenicol_Minocycline	0.925707429257074	48	0.957104289571043	48	0.931706829317068
Chloramphenicol_Tobramycin	0.516048395160484	28	0.287171282871713	30	0.411958804119588
Chloramphenicol_Teicoplanin	0.157084291570843	24	0.0480951904809519	30	0.0746925307469253
Chloramphenicol_Chlorhexidine	0.104189581041896	42	0.0006999300069993	38	0.768723127687231
Chloramphenicol_Metronidazole	0.899310068993101	26	0.748425157484252	30	0.956704329567043
Chloramphenicol_Nisin	0.816018398160184	24	0.936606339366063	30	0.528147185281472
Chloramphenicol_EGCG	0.954304569543046	22	0.949105089491051	18	0.221577842215778
Chloramphenicol_Rifampicin	0.958304169583042	28	0.985501449855015	22	0.998200179982002
Chloramphenicol_Aztreonam	0.988701129887011	31	0.969303069693031	24	0.996000399960004
Chloramphenicol_Penicillin G	0.925907409259074	36	0.921607839216078	30	0.933806619338066
Chloramphenicol_Theophylline	0.758424157584242	24	0.205679432056794	30	0.934906509349065
Chloramphenicol_Clofazimine	0.490850914908509	24	0.445255474452555	30	0.821717828217178
Chloramphenicol_Clarithromycin	0.298170182981702	36	0.303269673032697	30	0.182281771822818
Chloramphenicol_Caffeine	0.0326967303269673	24	0.038996100389961	30	0.27957204279572
Chloramphenicol_Reserpine	0.974202579742026	24	0.989201079892011	30	0.616138386161384
Chloramphenicol_Puromycin	0.896910308969103	29	0.987901209879012	25	0.846615338466153
Chloramphenicol_Pyocyanin	0.744125587441256	36	0.738926107389261	25	0.152884711528847
Chloramphenicol_Pseudomonic acid	0.121087891210879	36	0.123087691230877	30	0.053994600539946
Chloramphenicol_Nonactin	0.971702829717028	24	0.936106389361064	30	0.982901709829017
Chloramphenicol_Imipenem	0.0012998700129987	29	0.0005999400059994	27	0.0024997500249975
Chloramphenicol_Bleomycin	0.915608439156084	36	0.917208279172083	29	0.954004599540046
Chloramphenicol_Linezolid	0.607639236076392	24	0.876312368763124	30	0.540445955404459
Chloramphenicol_Doxorubicin	0.962503749625037	28	0.950604939506049	30	0.977002299770023
Chloramphenicol_Daptomycin	0.130586941305869	44	0.0624937506249375	48	0.130686931306869
Chloramphenicol_Cerulenin	9.99900009999e-05	30	9.99900009999e-05	30	9.99900009999e-05
Chloramphenicol_Tigecycline	0.32976702329767	39	0.163783621637836	48	0.337266273372663
Chloramphenicol_Mitomycin C	9.99900009999e-05	36	9.99900009999e-05	25	9.99900009999e-05
Chloramphenicol_Meropenem	0.0002999700029997	18	0.0004999500049995	13	0.010998900109989
Chloramphenicol_Colistin	0.0007999200079992	16	0.0001999800019998	18	0.0003999600039996
Chloramphenicol_Metformin	9.99900009999e-05	18	9.99900009999e-05	13	0.0126987301269873
Chloramphenicol_Phenformin	0.983501649835017	15	0.963403659634037	18	0.983801619838016
Chloramphenicol_Azithromycin	0.286071392860714	18	0.279272072792721	18	0.278872112788721
Chloramphenicol_Curcumin	9.99900009999e-05	18	0.0004999500049995	18	0.0002999700029997
Chloramphenicol_Berberine	9.99900009999e-05	18	9.99900009999e-05	18	9.99900009999e-05
Chloramphenicol_Diclofenac	0.901309869013099	18	0.903109689031097	18	0.91010898910109
Chloramphenicol_Acetylsalisylic acid	0.430556944305569	35	0.504649535046495	35	0.314668533146685
Chloramphenicol_Ciclopirox	0.0088991100889911	17	0.0060993900609939	15	0.0353964603539646
Chloramphenicol_Triclosan	0.705229477052295	15	0.848615138486151	18	0.70972902709729
Chloramphenicol_CHIR-90	0.998800119988001	17	0.999400059994001	15	0.817918208179182
Chloramphenicol_Phleomycin	0.0003999600039996	18	0.0006999300069993	12	0.0166983301669833
Chloramphenicol_Moxifloxacin	0.191380861913809	18	0.183081691830817	10	0.787021297870213
Chloramphenicol_Gentamicin	0.995300469953005	16	0.996400359964004	16	0.995400459954005
Chloramphenicol_Streptozotocin	0.0003999600039996	18	0.0006999300069993	17	0.0005999400059994
Ciprofloxacin_Cycloserine D	0.626837316268373	17	0.168183181681832	24	0.947905209479052
Ciprofloxacin_Doxycycline	0.0001999800019998	30	0.0004999500049995	16	0.0020997900209979
Ciprofloxacin_Spectinomycin	0.0261973802619738	27	0.0171982801719828	24	0.303069693030697
Ciprofloxacin_Fosfomycin	9.99900009999e-05	30	0.0001999800019998	24	0.0574942505749425
Ciprofloxacin_Oxacillin	0.625837416258374	37	0.954604539546045	39	0.112088791120888
Ciprofloxacin_Novobiocin	0.956104389561044	45	0.965403459654035	26	0.334066593340666
Ciprofloxacin_Bacitracin	0.702529747025297	16	0.87961203879612	20	0.224577542245775
