Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.950704929507049	2	NA	34	0.944105589441056
Amoxicillin_Ciprofloxacin	0.204579542045795	6	0.0957904209579042	27	0.717228277172283
Amoxicillin_Cycloserine D	0.0085991400859914	9	0.786421357864214	24	0.0001999800019998
Amoxicillin_Doxycycline	0.0325967403259674	11	0.531646835316468	25	0.144085591440856
Amoxicillin_Spectinomycin	0.925507449255074	0	NA	36	0.927707229277072
Amoxicillin_Fosfomycin	9.99900009999e-05	0	NA	54	9.99900009999e-05
Amoxicillin_Oxacillin	0.958204179582042	0	NA	54	0.958704129587041
Amoxicillin_Novobiocin	0.910808919108089	22	0.193380661933807	44	0.0720927907209279
Amoxicillin_Bacitracin	0.597640235976402	0	NA	36	0.593640635936406
Amoxicillin_Polymyxin B	0.452654734526547	0	NA	36	0.455854414558544
Amoxicillin_Fusidic acid	0.972402759724028	0	NA	36	0.975002499750025
Amoxicillin_Amikacin	9.99900009999e-05	0	NA	54	0.0001999800019998
Amoxicillin_Cefotaxime	0.611938806119388	0	NA	36	0.612538746125388
Amoxicillin_PMS	0.0244975502449755	0	NA	36	0.0255974402559744
Amoxicillin_Benzalkonium	0.165783421657834	0	NA	54	0.168983101689831
Amoxicillin_Cefaclor	0.0003999600039996	14	0.961303869613039	22	9.99900009999e-05
Amoxicillin_Cefsulodin	0.906309369063094	0	NA	66	0.8998100189981
Amoxicillin_Clindamycin	0.7998200179982	1	NA	35	0.855014498550145
Amoxicillin_Spiramycin	0.96980301969803	0	NA	36	0.969203079692031
Amoxicillin_Erythromycin	0.616538346165383	0	NA	36	0.625837416258374
Amoxicillin_Trimethoprim	0.012998700129987	12	0.92040795920408	24	0.0020997900209979
Amoxicillin_Sulfamonomethoxine	0.835516448355164	0	NA	36	0.841815818418158
Amoxicillin_Paraquat	0.964603539646035	0	NA	36	0.966103389661034
Amoxicillin_Procaine	0.843415658434157	7	0.97000299970003	29	0.873912608739126
Amoxicillin_Vanillin	0.92020797920208	0	NA	36	0.923007699230077
Amoxicillin_Verapamil	0.947805219478052	0	NA	36	0.945005499450055
Amoxicillin_Levofloxacin	0.402459754024598	22	0.697930206979302	11	0.629237076292371
Amoxicillin_Piperacillin	9.99900009999e-05	0	NA	36	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.958304169583042	0	NA	36	0.957604239576042
Amoxicillin_CCCP	0.936106389361064	6	0.93960603939606	48	0.926707329267073
Amoxicillin_Cephalexin	0.49005099490051	0	NA	36	0.492450754924508
Amoxicillin_Mecillinam	0.0001999800019998	8	0.7995200479952	28	0.0001999800019998
Amoxicillin_A22	0.0938906109389061	0	NA	36	0.0954904509549045
Amoxicillin_Loperamide	0.941205879412059	0	NA	36	0.942805719428057
Amoxicillin_Minocycline	0.046995300469953	0	NA	36	0.047995200479952
Amoxicillin_Tobramycin	0.785621437856214	0	NA	36	0.790720927907209
Amoxicillin_Teicoplanin	0.913208679132087	0	NA	36	0.917808219178082
Amoxicillin_Chlorhexidine	0.727227277272273	0	NA	36	0.737226277372263
Amoxicillin_Metronidazole	0.398160183981602	0	NA	36	0.390760923907609
Amoxicillin_Nisin	0.955504449555045	0	NA	36	0.957504249575043
Amoxicillin_EGCG	0.969503049695031	0	NA	36	0.967903209679032
Amoxicillin_Rifampicin	0.981701829817018	15	0.51974802519748	36	0.846415358464154
Amoxicillin_Aztreonam	0.331566843315668	12	0.851514848515148	24	0.0033996600339966
Amoxicillin_Penicillin G	0.82991700829917	0	NA	36	0.825717428257174
Amoxicillin_Theophylline	0.248375162483752	0	NA	36	0.256874312568743
Amoxicillin_Clofazimine	0.162183781621838	0	NA	36	0.147485251474853
Amoxicillin_Clarithromycin	0.972602739726027	0	NA	30	0.973602639736026
Amoxicillin_Caffeine	0.941805819418058	0	NA	36	0.942605739426057
Amoxicillin_Reserpine	0.977202279772023	0	NA	36	0.98030196980302
Amoxicillin_Puromycin	0.959004099590041	0	NA	36	0.962103789621038
Amoxicillin_Pyocyanin	0.965403459654035	0	NA	36	0.965403459654035
Amoxicillin_Pseudomonic acid	0.927707229277072	0	NA	36	0.927107289271073
