Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.830916908309169	22	0.874512548745126	60	0.842515748425158
Amoxicillin_Ciprofloxacin	9.99900009999e-05	23	9.99900009999e-05	18	0.0684931506849315
Amoxicillin_Cycloserine D	0.782021797820218	0	NA	36	0.785921407859214
Amoxicillin_Doxycycline	0.880911908809119	23	0.621337866213379	36	0.88021197880212
Amoxicillin_Spectinomycin	0.95990400959904	9	0.925007499250075	36	0.957004299570043
Amoxicillin_Fosfomycin	0.987001299870013	15	1	30	0.968103189681032
Amoxicillin_Oxacillin	0.440855914408559	0	NA	36	0.432156784321568
Amoxicillin_Novobiocin	0.805519448055194	0	NA	54	0.809219078092191
Amoxicillin_Bacitracin	0.972902709729027	0	NA	36	0.975502449755025
Amoxicillin_Polymyxin B	0.987301269873013	6	0.0934906509349065	33	0.769223077692231
Amoxicillin_Fusidic acid	0.979102089791021	0	NA	36	0.977402259774023
Amoxicillin_Amikacin	0.007999200079992	30	0.123887611238876	42	9.99900009999e-05
Amoxicillin_Cefotaxime	0.035996400359964	0	NA	30	0.0406959304069593
Amoxicillin_Benzalkonium	0.991000899910009	18	0.727827217278272	24	0.990700929907009
Amoxicillin_Cefaclor	0.622337766223378	0	NA	36	0.61953804619538
Amoxicillin_Cefsulodin	0.0745925407459254	0	NA	36	0.0731926807319268
Amoxicillin_Clindamycin	0.923707629237076	0	NA	36	0.925807419258074
Amoxicillin_Spiramycin	0.718228177182282	0	NA	36	0.722527747225277
Amoxicillin_Erythromycin	0.245075492450755	31	0.128687131286871	36	0.24987501249875
Amoxicillin_Trimethoprim	0.842015798420158	0	NA	36	0.839416058394161
Amoxicillin_Sulfamonomethoxine	0.590940905909409	0	NA	36	0.6002399760024
Amoxicillin_Paraquat	0.615538446155384	0	NA	36	0.621837816218378
Amoxicillin_Procaine	0.936806319368063	27	0.86021397860214	30	0.935206479352065
Amoxicillin_Vanillin	0.603239676032397	2	NA	36	0.605739426057394
Amoxicillin_Verapamil	0.935006499350065	0	NA	36	0.933606639336066
Amoxicillin_Levofloxacin	0.217978202179782	36	0.208979102089791	3	NA
Amoxicillin_Piperacillin	0.873212678732127	12	0.0123987601239876	24	0.8999100089991
Amoxicillin_Nitrofurantoin	0.956004399560044	5	0.546345365463454	36	0.955704429557044
Amoxicillin_CCCP	0.783721627837216	0	NA	54	0.781621837816218
Amoxicillin_Cephalexin	0.775522447755224	0	NA	54	0.775322467753225
Amoxicillin_Mecillinam	0.944405559444056	0	NA	36	0.944805519448055
Amoxicillin_A22	9.99900009999e-05	20	0.0002999700029997	54	9.99900009999e-05
Amoxicillin_Loperamide	0.912308769123088	0	NA	36	0.913508649135086
Amoxicillin_Minocycline	0.832016798320168	53	0.830616938306169	12	0.0846915308469153
Amoxicillin_Tobramycin	0.889011098890111	19	0.851114888511149	36	0.699430056994301
Amoxicillin_Teicoplanin	0.526647335266473	0	NA	36	0.521747825217478
Amoxicillin_Chlorhexidine	0.0366963303669633	12	0.000999900009999	30	0.190780921907809
Amoxicillin_Metronidazole	0.806719328067193	0	NA	36	0.806219378062194
Amoxicillin_Nisin	0.88971102889711	0	NA	36	0.886011398860114
Amoxicillin_EGCG	0.465353464653535	4	0.659334066593341	36	0.468953104689531
Amoxicillin_Flucytosine	0.32006799320068	0	NA	36	0.311868813118688
Amoxicillin_Rifampicin	0.860913908609139	0	NA	36	0.862413758624138
Amoxicillin_Aztreonam	0.993000699930007	16	0.946005399460054	24	0.992400759924008
Amoxicillin_Penicillin G	0.780821917808219	0	NA	36	0.786321367863214
Amoxicillin_Theophylline	0.791120887911209	0	NA	36	0.789021097890211
Amoxicillin_Clofazimine	0.715028497150285	0	NA	36	0.72012798720128
Amoxicillin_Clarithromycin	0.170882911708829	34	0.318968103189681	36	0.17048295170483
Amoxicillin_Caffeine	0.951704829517048	0	NA	36	0.950604939506049
Amoxicillin_Reserpine	0.515348465153485	0	NA	36	0.524247575242476
Amoxicillin_Puromycin	0.972002799720028	2	NA	36	0.972402759724028
Amoxicillin_Nonactin	0.446555344465553	0	NA	36	0.445455454454555
Amoxicillin_Imipenem	0.382061793820618	24	0.916008399160084	36	0.175382461753825
Amoxicillin_Bleomycin	0.749325067493251	0	NA	36	0.75002499750025
Amoxicillin_Linezolid	0.956904309569043	0	NA	36	0.956704329567043
Amoxicillin_Doxorubicin	0.062993700629937	0	NA	54	0.0634936506349365
Amoxicillin_Daptomycin	0.758424157584242	0	NA	36	0.754324567543246
Amoxicillin_Cerulenin	0.916108389161084	0	NA	36	0.915108489151085
Amoxicillin_Tigecycline	0.336266373362664	0	NA	54	0.337066293370663
Amoxicillin_Mitomycin C	0.997300269973003	35	0.999900009999	46	0.997900209979002
Amoxicillin_Meropenem	0.594440555944406	15	0.437056294370563	45	0.584041595840416
Amoxicillin_Colistin	0.896110388961104	27	0.846115388461154	24	0.929107089291071
Amoxicillin_Metformin	0.0467953204679532	8	0.501549845015498	18	0.0486951304869513
Amoxicillin_Phenformin	0.903209679032097	36	0.909309069093091	24	0.795620437956204
Amoxicillin_Azithromycin	0.689331066893311	17	0.560743925607439	18	0.692930706929307
Amoxicillin_Curcumin	0.735626437356264	1	NA	18	0.734526547345265
