Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.948405159484052	20	0.984401559844016	36	0.94970502949705
Amoxicillin_Ciprofloxacin	0.193580641935806	9	0.0042995700429957	27	0.711428857114289
Amoxicillin_Cycloserine D	0.0076992300769923	9	0.784821517848215	24	9.99900009999e-05
Amoxicillin_Doxycycline	0.0330966903309669	32	0.100789921007899	36	0.0343965603439656
Amoxicillin_Spectinomycin	0.927807219278072	16	0.985801419858014	36	0.925807419258074
Amoxicillin_Fosfomycin	9.99900009999e-05	8	0.0021997800219978	54	9.99900009999e-05
Amoxicillin_Oxacillin	0.961403859614039	0	NA	54	0.958104189581042
Amoxicillin_Novobiocin	0.912608739126087	40	0.968003199680032	62	0.915108489151085
Amoxicillin_Bacitracin	0.599040095990401	2	NA	36	0.598640135986401
Amoxicillin_Polymyxin B	0.445555444455554	1	NA	36	0.461753824617538
Amoxicillin_Fusidic acid	0.973902609739026	5	0.946005399460054	36	0.972402759724028
Amoxicillin_Amikacin	9.99900009999e-05	5	0.995400459954005	54	9.99900009999e-05
Amoxicillin_Cefotaxime	0.615038496150385	0	NA	36	0.613638636136386
Amoxicillin_PMS	0.0262973702629737	6	0.396160383961604	36	0.0280971902809719
Amoxicillin_Benzalkonium	0.163983601639836	7	0.0375962403759624	54	0.162683731626837
Amoxicillin_Cefaclor	0.0011998800119988	19	0.686931306869313	24	9.99900009999e-05
Amoxicillin_Cefsulodin	0.904409559044096	0	NA	66	0.902409759024098
Amoxicillin_Clindamycin	0.793620637936206	16	0.552744725527447	36	0.78992100789921
Amoxicillin_Spiramycin	0.970502949705029	0	NA	36	0.973402659734027
Amoxicillin_Erythromycin	0.617938206179382	16	0.472352764723528	36	0.621937806219378
Amoxicillin_Trimethoprim	0.0132986701329867	34	0.0283971602839716	36	0.0117988201179882
Amoxicillin_Sulfamonomethoxine	0.836416358364164	0	NA	36	0.831316868313169
Amoxicillin_Paraquat	0.963303669633037	0	NA	36	0.968103189681032
Amoxicillin_Procaine	0.83951604839516	30	0.892410758924108	36	0.846015398460154
Amoxicillin_Vanillin	0.921807819218078	0	NA	36	0.920707929207079
Amoxicillin_Verapamil	0.943605639436056	0	NA	36	0.943405659434057
Amoxicillin_Levofloxacin	0.404759524047595	28	0.556944305569443	12	0.490950904909509
Amoxicillin_Piperacillin	9.99900009999e-05	14	9.99900009999e-05	36	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.959004099590041	0	NA	36	0.958504149585041
Amoxicillin_CCCP	0.931206879312069	22	0.985401459854015	54	0.932306769323068
Amoxicillin_Cephalexin	0.475652434756524	0	NA	36	0.487051294870513
Amoxicillin_Mecillinam	0.0002999700029997	18	0.0063993600639936	30	9.99900009999e-05
Amoxicillin_A22	0.0892910708929107	12	0.0376962303769623	36	0.0933906609339066
Amoxicillin_Loperamide	0.941705829417058	1	NA	36	0.941905809419058
Amoxicillin_Minocycline	0.0436956304369563	8	0.422557744225577	36	0.0473952604739526
Amoxicillin_Tobramycin	0.783321667833217	0	NA	36	0.7996200379962
Amoxicillin_Teicoplanin	0.918808119188081	0	NA	36	0.921107889211079
Amoxicillin_Chlorhexidine	0.743125687431257	1	NA	36	0.727427257274273
Amoxicillin_Metronidazole	0.396960303969603	0	NA	36	0.395660433956604
Amoxicillin_Nisin	0.95980401959804	0	NA	36	0.957204279572043
Amoxicillin_EGCG	0.97030296970303	1	NA	36	0.973102689731027
Amoxicillin_Rifampicin	0.98010198980102	29	0.918008199180082	39	0.975702429757024
Amoxicillin_Aztreonam	0.338466153384662	17	0.977002299770023	24	0.0053994600539946
Amoxicillin_Penicillin G	0.822217778222178	12	0.209379062093791	36	0.827717228277172
Amoxicillin_Theophylline	0.25017498250175	0	NA	36	0.248175182481752
Amoxicillin_Clofazimine	0.151084891510849	0	NA	36	0.152684731526847
Amoxicillin_Clarithromycin	0.973802619738026	18	0.966603339666033	30	0.975002499750025
Amoxicillin_Caffeine	0.945205479452055	0	NA	36	0.942305769423058
Amoxicillin_Reserpine	0.975102489751025	2	NA	36	0.978102189781022
Amoxicillin_Puromycin	0.958204179582042	8	0.877712228777122	36	0.963403659634037
Amoxicillin_Pyocyanin	0.968703129687031	4	0.997600239976002	36	0.966603339666033
Amoxicillin_Pseudomonic acid	0.924807519248075	0	NA	36	0.931606839316068
Amoxicillin_Nonactin	0.673632636736326	0	NA	36	0.664033596640336
Amoxicillin_Imipenem	0.001999800019998	13	0.242075792420758	30	0.0001999800019998
Amoxicillin_Bleomycin	0.583541645835416	2	NA	36	0.572442755724428
Amoxicillin_Linezolid	0.557344265573443	0	NA	36	0.566043395660434
Amoxicillin_Doxorubicin	0.518548145185481	0	NA	54	0.514748525147485
Amoxicillin_Daptomycin	0.838016198380162	0	NA	36	0.838416158384162
Amoxicillin_Cerulenin	0.701929807019298	0	NA	36	0.707929207079292
