Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.953604639536046	8	0.967703229677032	36	0.948705129487051
Amoxicillin_Ciprofloxacin	0.197980201979802	7	0.0381961803819618	27	0.725527447255275
Amoxicillin_Cycloserine D	0.0110988901109889	9	0.786721327867213	24	9.99900009999e-05
Amoxicillin_Doxycycline	0.0324967503249675	13	0.457154284571543	31	0.0490950904909509
Amoxicillin_Spectinomycin	0.923207679232077	2	NA	36	0.924707529247075
Amoxicillin_Fosfomycin	9.99900009999e-05	0	NA	54	9.99900009999e-05
Amoxicillin_Oxacillin	0.958804119588041	0	NA	54	0.959204079592041
Amoxicillin_Novobiocin	0.911208879112089	26	0.506749325067493	50	0.347465253474653
Amoxicillin_Bacitracin	0.596040395960404	0	NA	36	0.59014098590141
Amoxicillin_Polymyxin B	0.461353864613539	0	NA	36	0.451754824517548
Amoxicillin_Fusidic acid	0.974102589741026	0	NA	36	0.975702429757024
Amoxicillin_Amikacin	0.0001999800019998	0	NA	54	9.99900009999e-05
Amoxicillin_Cefotaxime	0.623037696230377	0	NA	36	0.611238876112389
Amoxicillin_PMS	0.0272972702729727	0	NA	36	0.0266973302669733
Amoxicillin_Benzalkonium	0.168883111688831	0	NA	54	0.168783121687831
Amoxicillin_Cefaclor	0.0008999100089991	18	0.816718328167183	24	9.99900009999e-05
Amoxicillin_Cefsulodin	0.904509549045096	0	NA	66	0.90970902909709
Amoxicillin_Clindamycin	0.793020697930207	7	0.617738226177382	36	0.792020797920208
Amoxicillin_Spiramycin	0.973402659734027	0	NA	36	0.971802819718028
Amoxicillin_Erythromycin	0.62993700629937	6	0.546345365463454	36	0.629137086291371
Amoxicillin_Trimethoprim	0.0113988601139886	25	0.246375362463754	36	0.0110988901109889
Amoxicillin_Sulfamonomethoxine	0.837216278372163	0	NA	36	0.841115888411159
Amoxicillin_Paraquat	0.964103589641036	0	NA	36	0.964403559644036
Amoxicillin_Procaine	0.83961603839616	15	0.889011098890111	34	0.822717728227177
Amoxicillin_Vanillin	0.923807619238076	0	NA	36	0.925007499250075
Amoxicillin_Verapamil	0.942605739426057	0	NA	36	0.944705529447055
Amoxicillin_Levofloxacin	0.401959804019598	27	0.466253374662534	12	0.487651234876512
Amoxicillin_Piperacillin	9.99900009999e-05	1	NA	36	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.957704229577042	0	NA	36	0.954804519548045
Amoxicillin_CCCP	0.933406659334067	7	0.941505849415059	48	0.929307069293071
Amoxicillin_Cephalexin	0.492250774922508	0	NA	36	0.49015098490151
Amoxicillin_Mecillinam	0.0002999700029997	16	0.0642935706429357	30	9.99900009999e-05
Amoxicillin_A22	0.0930906909309069	5	0.142585741425857	36	0.0975902409759024
Amoxicillin_Loperamide	0.942305769423058	0	NA	36	0.940805919408059
Amoxicillin_Minocycline	0.0440955904409559	0	NA	36	0.045995400459954
Amoxicillin_Tobramycin	0.786021397860214	0	NA	36	0.790520947905209
Amoxicillin_Teicoplanin	0.914708529147085	0	NA	36	0.92020797920208
Amoxicillin_Chlorhexidine	0.738326167383262	0	NA	36	0.734026597340266
Amoxicillin_Metronidazole	0.390660933906609	0	NA	36	0.39016098390161
Amoxicillin_Nisin	0.958704129587041	0	NA	36	0.957304269573043
Amoxicillin_EGCG	0.968703129687031	0	NA	36	0.97030296970303
Amoxicillin_Rifampicin	0.98030196980302	15	0.517448255174483	39	0.972802719728027
Amoxicillin_Aztreonam	0.337466253374663	12	0.862213778622138	24	0.0037996200379962
Amoxicillin_Penicillin G	0.824217578242176	2	NA	36	0.828017198280172
Amoxicillin_Theophylline	0.247775222477752	0	NA	36	0.250774922507749
Amoxicillin_Clofazimine	0.153284671532847	0	NA	36	0.153184681531847
Amoxicillin_Clarithromycin	0.974902509749025	1	NA	30	0.976902309769023
Amoxicillin_Caffeine	0.942105789421058	0	NA	36	0.94030596940306
Amoxicillin_Reserpine	0.976702329767023	0	NA	36	0.974302569743026
Amoxicillin_Puromycin	0.958004199580042	0	NA	36	0.956504349565043
Amoxicillin_Pyocyanin	0.964703529647035	0	NA	36	0.966603339666033
Amoxicillin_Pseudomonic acid	0.929307069293071	0	NA	36	0.926307369263074
Amoxicillin_Nonactin	0.676632336766323	0	NA	36	0.669233076692331
Amoxicillin_Imipenem	0.0018998100189981	12	0.396860313968603	24	0.0462953704629537
Amoxicillin_Bleomycin	0.573842615738426	0	NA	36	0.574942505749425
Amoxicillin_Linezolid	0.567343265673433	0	NA	36	0.573142685731427
Amoxicillin_Doxorubicin	0.515248475152485	0	NA	54	0.512748725127487
Amoxicillin_Daptomycin	0.83951604839516	0	NA	36	0.839416058394161
Amoxicillin_Cerulenin	0.709329067093291	0	NA	36	0.708029197080292
Amoxicillin_Tigecycline	0.858214178582142	0	NA	54	0.862313768623138
Amoxicillin_Mitomycin C	0.0004999500049995	9	0.052994700529947	36	0.0001999800019998
Amoxicillin_Meropenem	0.0917908209179082	6	0.812218778122188	12	0.0072992700729927
Amoxicillin_Colistin	0.06999300069993	0	NA	12	0.0703929607039296
Amoxicillin_Metformin	0.613138686131387	5	0.754024597540246	18	0.613138686131387
Amoxicillin_Phenformin	0.888311168883112	0	NA	18	0.894910508949105
Amoxicillin_Azithromycin	0.76952304769523	11	0.946305369463054	18	0.760823917608239
Amoxicillin_Curcumin	0.891610838916108	0	NA	18	0.887111288871113
Amoxicillin_Berberine	0.703329667033297	0	NA	18	0.708029197080292
Amoxicillin_Diclofenac	0.930706929307069	0	NA	18	0.931806819318068
Amoxicillin_Acetylsalisylic acid	0.249175082491751	0	NA	18	0.250774922507749
Amoxicillin_Ciclopirox	0.0011998800119988	6	0.335366463353665	12	0.0098990100989901
Amoxicillin_Triclosan	0.754424557544246	0	NA	18	0.760723927607239
Amoxicillin_CHIR-90	0.0613938606139386	6	0.284071592840716	14	0.371362863713629
Amoxicillin_Phleomycin	0.381761823817618	6	0.942105789421058	18	0.381061893810619
Amoxicillin_Moxifloxacin	0.0096990300969903	6	0.393260673932607	12	0.116988301169883
Amoxicillin_Gentamicin	0.670632936706329	6	0.0937906209379062	18	0.676032396760324
Amoxicillin_Streptozotocin	0.457054294570543	0	NA	18	0.463953604639536
Chloramphenicol_Ciprofloxacin	0.0373962603739626	12	0.0001999800019998	26	0.580641935806419
Chloramphenicol_Cycloserine D	0.935706429357064	11	0.912608739126087	24	0.964503549645035
Chloramphenicol_Doxycycline	0.732326767323268	24	0.94970502949705	27	0.211278872112789
Chloramphenicol_Spectinomycin	0.933306669333067	12	0.980701929807019	36	0.934006599340066
Chloramphenicol_Fosfomycin	0.948005199480052	7	0.752624737526247	54	0.951004899510049
Chloramphenicol_Oxacillin	0.933206679332067	6	0.815818418158184	54	0.937106289371063
Chloramphenicol_Novobiocin	9.99900009999e-05	33	9.99900009999e-05	50	9.99900009999e-05
Chloramphenicol_Bacitracin	0.201679832016798	5	0.625337466253375	36	0.207379262073793
Chloramphenicol_Polymyxin B	0.653334666533347	5	0.876812318768123	36	0.644235576442356
Chloramphenicol_Fusidic acid	0.422257774222578	7	0.248975102489751	36	0.412758724127587
Chloramphenicol_Amikacin	0.214578542145785	9	0.922807719228077	54	0.215678432156784
Chloramphenicol_Cefotaxime	0.761523847615239	6	0.78972102789721	36	0.757824217578242
Chloramphenicol_PMS	9.99900009999e-05	8	0.0050994900509949	36	9.99900009999e-05
Chloramphenicol_Benzalkonium	0.872312768723128	9	0.428257174282572	54	0.88011198880112
Chloramphenicol_Cefaclor	0.144185581441856	22	0.374762523747625	24	0.151684831516848
Chloramphenicol_Cefsulodin	0.69023097690231	5	0.952704729527047	66	0.695530446955304
Chloramphenicol_Clindamycin	0.0112988701129887	15	0.0228977102289771	36	0.0115988401159884
Chloramphenicol_Spiramycin	0.41985801419858	4	0.963303669633037	36	0.418758124187581
Chloramphenicol_Erythromycin	0.0892910708929107	14	0.0277972202779722	34	0.154184581541846
Chloramphenicol_Trimethoprim	0.0036996300369963	30	0.0070992900709929	27	0.0734926507349265
Chloramphenicol_Sulfamonomethoxine	0.581841815818418	5	0.933606639336066	36	0.587241275872413
Chloramphenicol_Paraquat	0.0140985901409859	5	0.111888811118888	36	0.0167983201679832
Chloramphenicol_Procaine	0.682831716828317	23	0.0551944805519448	28	0.966303369663034
Chloramphenicol_Vanillin	0.0304969503049695	5	0.258474152584742	36	0.0326967303269673
Chloramphenicol_Verapamil	0.444755524447555	4	0.734626537346265	36	0.447655234476552
Chloramphenicol_Levofloxacin	0.0132986701329867	30	0.0416958304169583	12	0.0590940905909409
Chloramphenicol_Piperacillin	0.803919608039196	13	0.42015798420158	35	0.853014698530147
Chloramphenicol_Nitrofurantoin	0.933606639336066	5	0.918908109189081	36	0.933906609339066
Chloramphenicol_CCCP	0.0001999800019998	19	0.0948905109489051	47	0.0011998800119988
Chloramphenicol_Cephalexin	0.0052994700529947	6	0.729427057294271	36	0.0048995100489951
Chloramphenicol_Mecillinam	0.543345665433457	20	0.918908109189081	28	0.845315468453155
Chloramphenicol_A22	9.99900009999e-05	13	0.0048995100489951	36	9.99900009999e-05
Chloramphenicol_Loperamide	0.68963103689631	5	0.796420357964204	36	0.692630736926307
Chloramphenicol_Minocycline	0.194080591940806	6	0.842115788421158	36	0.194980501949805
Chloramphenicol_Tobramycin	0.929307069293071	6	0.937106289371063	36	0.927707229277072
Chloramphenicol_Teicoplanin	0.926507349265073	3	NA	36	0.930606939306069
Chloramphenicol_Chlorhexidine	0.0005999400059994	3	NA	36	0.0006999300069993
Chloramphenicol_Metronidazole	0.931406859314069	5	0.854614538546145	36	0.932806719328067
Chloramphenicol_Nisin	0.925507449255074	4	0.957704229577042	36	0.921607839216078
Chloramphenicol_EGCG	0.154984501549845	5	0.597940205979402	36	0.148385161483852
Chloramphenicol_Rifampicin	0.932006799320068	22	0.971302869713029	37	0.271672832716728
Chloramphenicol_Aztreonam	0.914508549145086	18	0.241875812418758	24	0.983701629837016
Chloramphenicol_Penicillin G	0.0308969103089691	11	0.758224177582242	35	0.0454954504549545
Chloramphenicol_Theophylline	0.733826617338266	4	0.9005099490051	36	0.713928607139286
Chloramphenicol_Clofazimine	0.000999900009999	3	NA	36	0.0003999600039996
Chloramphenicol_Clarithromycin	0.111788821117888	14	0.117088291170883	30	0.107589241075892
Chloramphenicol_Caffeine	0.802519748025197	4	0.976102389761024	36	0.805719428057194
Chloramphenicol_Reserpine	0.978402159784022	2	NA	36	0.979502049795021
Chloramphenicol_Puromycin	0.715128487151285	6	0.972202779722028	36	0.718128187181282
Chloramphenicol_Pyocyanin	9.99900009999e-05	4	0.127387261273873	36	9.99900009999e-05
Chloramphenicol_Pseudomonic acid	0.289471052894711	6	0.953904609539046	36	0.283971602839716
Chloramphenicol_Nonactin	0.905509449055094	1	NA	36	0.904509549045096
Chloramphenicol_Imipenem	0.976802319768023	15	0.941405859414059	24	0.9002099790021
Chloramphenicol_Bleomycin	0.768823117688231	7	0.947905209479052	36	0.771322867713229
Chloramphenicol_Linezolid	0.948905109489051	1	NA	36	0.952204779522048
Chloramphenicol_Doxorubicin	0.21987801219878	6	0.801519848015198	54	0.216178382161784
Chloramphenicol_Daptomycin	0.732726727327267	4	0.813418658134187	36	0.732126787321268
Chloramphenicol_Cerulenin	0.976002399760024	4	0.885611438856114	36	0.978202179782022
Chloramphenicol_Tigecycline	0.533346665333467	5	0.87961203879612	54	0.531546845315468
Chloramphenicol_Mitomycin C	0.616838316168383	19	0.31006899310069	34	0.748225177482252
Chloramphenicol_Meropenem	0.837416258374163	6	0.763423657634237	12	0.987201279872013
Chloramphenicol_Colistin	0.974502549745025	0	NA	12	0.977402259774023
Chloramphenicol_Metformin	0.952604739526047	6	0.887211278872113	18	0.95020497950205
Chloramphenicol_Phenformin	0.213278672132787	0	NA	18	0.222077792220778
Chloramphenicol_Azithromycin	0.69023097690231	13	0.823817618238176	18	0.694830516948305
Chloramphenicol_Curcumin	0.731026897310269	0	NA	18	0.729327067293271
Chloramphenicol_Berberine	0.924407559244076	0	NA	18	0.924207579242076
Chloramphenicol_Diclofenac	0.929307069293071	0	NA	18	0.929407059294071
Chloramphenicol_Acetylsalisylic acid	0.193880611938806	0	NA	18	0.202979702029797
Chloramphenicol_Ciclopirox	0.0031996800319968	6	0.27007299270073	12	0.0281971802819718
Chloramphenicol_Triclosan	0.103489651034897	0	NA	18	0.0957904209579042
Chloramphenicol_CHIR-90	0.0013998600139986	6	0.0374962503749625	14	0.0272972702729727
Chloramphenicol_Phleomycin	0.0828917108289171	6	0.0753924607539246	18	0.0795920407959204
Chloramphenicol_Moxifloxacin	0.0002999700029997	6	0.0011998800119988	12	0.0734926507349265
Chloramphenicol_Gentamicin	0.0168983101689831	6	0.0137986201379862	17	0.0313968603139686
Chloramphenicol_Streptozotocin	0.921407859214079	3	NA	18	0.91980801919808
Ciprofloxacin_Cycloserine D	0.677632236776322	12	0.021997800219978	18	0.943805619438056
Ciprofloxacin_Doxycycline	9.99900009999e-05	17	9.99900009999e-05	25	0.0018998100189981
Ciprofloxacin_Spectinomycin	0.0774922507749225	9	0.0432956704329567	27	0.693430656934307
Ciprofloxacin_Fosfomycin	0.190580941905809	8	0.864813518648135	42	0.387361263873613
Ciprofloxacin_Oxacillin	0.951404859514049	6	0.752324767523248	42	0.794320567943206
Ciprofloxacin_Novobiocin	0.873112688731127	30	0.973802619738026	42	0.0195980401959804
Ciprofloxacin_Bacitracin	0.282071792820718	7	0.891310868913109	27	0.208379162083792
Ciprofloxacin_Polymyxin B	0.0343965603439656	7	0.0034996500349965	27	0.494350564943506
Ciprofloxacin_Fusidic acid	0.0001999800019998	7	0.0007999200079992	27	0.0297970202979702
Ciprofloxacin_Amikacin	0.551144885511449	9	0.667233276672333	42	0.533746625337466
Ciprofloxacin_Cefotaxime	0.813618638136186	9	0.875712428757124	27	0.731526847315269
Ciprofloxacin_PMS	0.0006999300069993	7	9.99900009999e-05	27	0.131586841315868
Ciprofloxacin_Benzalkonium	0.434756524347565	10	0.0588941105889411	42	0.851414858514149
Ciprofloxacin_Cefaclor	0.949305069493051	20	0.931506849315068	17	0.99020097990201
Ciprofloxacin_Cefsulodin	0.648235176482352	9	0.83031696830317	52	0.637536246375362
Ciprofloxacin_Clindamycin	0.667633236676332	10	0.612238776122388	26	0.837716228377162
Ciprofloxacin_Spiramycin	0.77992200779922	6	0.887411258874113	27	0.801219878012199
Ciprofloxacin_Erythromycin	0.127987201279872	11	0.0387961203879612	27	0.677532246775322
Ciprofloxacin_Trimethoprim	0.963303669633037	25	0.948005199480052	25	0.676132386761324
