Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.520847915208479	40	0.807319268073193	28	0.0021997800219978
Amoxicillin_Ciprofloxacin	0.442555744425557	31	0.731426857314269	27	0.601039896010399
Amoxicillin_Cycloserine D	0.174182581741826	25	0.836716328367163	42	0.058994100589941
Amoxicillin_Doxycycline	0.117888211178882	43	0.27007299270073	24	0.0090990900909909
Amoxicillin_Spectinomycin	0.0338966103389661	35	0.224177582241776	38	0.0275972402759724
Amoxicillin_Fosfomycin	0.0054994500549945	41	0.0484951504849515	36	9.99900009999e-05
Amoxicillin_Oxacillin	9.99900009999e-05	30	0.0007999200079992	53	9.99900009999e-05
Amoxicillin_Novobiocin	0.664633536646335	58	0.27007299270073	37	0.776622337766223
Amoxicillin_Bacitracin	0.985601439856014	24	0.990800919908009	38	0.975402459754025
Amoxicillin_Polymyxin B	0.97010298970103	28	0.970902909709029	41	0.980501949805019
Amoxicillin_Fusidic acid	0.703729627037296	33	0.757424257574243	37	0.632236776322368
Amoxicillin_Amikacin	0.928307169283072	34	0.769023097690231	52	0.933106689331067
Amoxicillin_Cefotaxime	9.99900009999e-05	45	9.99900009999e-05	52	9.99900009999e-05
Amoxicillin_PMS	0.102589741025897	43	0.0380961903809619	34	0.172782721727827
Amoxicillin_Benzalkonium	0.183881611838816	49	0.764023597640236	35	0.0023997600239976
Amoxicillin_Cefaclor	9.99900009999e-05	38	9.99900009999e-05	53	9.99900009999e-05
Amoxicillin_Cefsulodin	9.99900009999e-05	30	0.0041995800419958	56	9.99900009999e-05
Amoxicillin_Clindamycin	0.731826817318268	25	0.964503549645035	39	0.438656134386561
Amoxicillin_Spiramycin	0.399360063993601	24	0.961303869613039	40	0.51954804519548
Amoxicillin_Erythromycin	0.986801319868013	46	0.564943505649435	51	0.972602739726027
Amoxicillin_Trimethoprim	0.0203979602039796	68	0.0481951804819518	48	0.26957304269573
Amoxicillin_Sulfamonomethoxine	0.71032896710329	24	0.799020097990201	42	0.608139186081392
Amoxicillin_Paraquat	0.27047295270473	28	0.728827117288271	41	0.21027897210279
Amoxicillin_Procaine	9.99900009999e-05	52	9.99900009999e-05	49	0.0031996800319968
Amoxicillin_Vanillin	9.99900009999e-05	24	9.99900009999e-05	41	0.0007999200079992
Amoxicillin_Verapamil	0.876712328767123	24	0.381461853814619	42	0.86971302869713
Amoxicillin_Levofloxacin	0.305869413058694	48	0.258174182581742	18	0.854814518548145
Amoxicillin_Piperacillin	9.99900009999e-05	24	0.536146385361464	40	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.68963103689631	30	0.986101389861014	40	0.603539646035396
Amoxicillin_CCCP	0.862013798620138	52	0.931306869313069	52	0.517448255174483
Amoxicillin_Cephalexin	0.613338666133387	24	0.995400459954005	48	0.574042595740426
Amoxicillin_Mecillinam	0.150684931506849	67	0.118788121187881	16	0.0004999500049995
Amoxicillin_A22	0.2000799920008	51	0.0061993800619938	56	0.462653734626537
Amoxicillin_Loperamide	0.661833816618338	38	0.76952304769523	62	0.761723827617238
Amoxicillin_Minocycline	0.288671132886711	36	0.873212678732127	60	0.219178082191781
Amoxicillin_Tobramycin	0.84961503849615	24	0.889211078892111	45	0.946505349465053
Amoxicillin_Teicoplanin	0.340665933406659	24	0.971202879712029	45	0.619338066193381
Amoxicillin_Chlorhexidine	0.904909509049095	42	0.894410558944106	45	0.967703229677032
Amoxicillin_Metronidazole	0.71962803719628	24	0.995100489951005	45	0.868713128687131
Amoxicillin_Nisin	0.949005099490051	24	0.967203279672033	45	0.668633136686331
Amoxicillin_EGCG	0.264173582641736	20	0.0578942105789421	33	0.384061593840616
Amoxicillin_Rifampicin	0.0006999300069993	41	0.0004999500049995	25	0.193880611938806
Amoxicillin_Aztreonam	9.99900009999e-05	48	9.99900009999e-05	24	9.99900009999e-05
Amoxicillin_Penicillin G	0.0040995900409959	29	0.471052894710529	43	9.99900009999e-05
Amoxicillin_Theophylline	0.781621837816218	22	0.58964103589641	45	0.906709329067093
Amoxicillin_Clofazimine	0.838216178382162	24	0.858214178582142	45	0.963203679632037
Amoxicillin_Clarithromycin	0.417858214178582	47	0.360763923607639	38	0.425257474252575
Amoxicillin_Caffeine	0.508249175082492	24	0.904609539046095	45	0.508649135086491
Amoxicillin_Reserpine	0.97990200979902	24	0.996800319968003	45	0.987901209879012
Amoxicillin_Puromycin	0.490550944905509	36	0.287071292870713	35	0.958904109589041
Amoxicillin_Pyocyanin	0.736826317368263	54	0.73962603739626	33	0.447155284471553
Amoxicillin_Pseudomonic acid	0.971102889711029	42	0.97970202979702	38	0.574642535746425
Amoxicillin_Nonactin	0.575642435756424	23	0.616538346165383	45	0.464753524647535
Amoxicillin_Imipenem	0.276372362763724	31	0.275072492750725	42	0.0413958604139586
Amoxicillin_Bleomycin	0.986901309869013	48	0.98960103989601	37	0.971002899710029
