Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.949005099490051	24	0.964003599640036	36	0.949505049495051
Amoxicillin_Ciprofloxacin	0.206279372062794	13	0.0042995700429957	27	0.721627837216278
Amoxicillin_Cycloserine D	0.0093990600939906	13	0.598140185981402	24	9.99900009999e-05
Amoxicillin_Doxycycline	0.0326967303269673	34	0.0505949405059494	36	0.0333966603339666
Amoxicillin_Spectinomycin	0.924407559244076	22	0.97040295970403	36	0.924207579242076
Amoxicillin_Fosfomycin	9.99900009999e-05	21	9.99900009999e-05	54	9.99900009999e-05
Amoxicillin_Oxacillin	0.960803919608039	13	0.992500749925007	54	0.956004399560044
Amoxicillin_Novobiocin	0.911908809119088	50	0.994300569943006	66	0.911308869113089
Amoxicillin_Bacitracin	0.588841115888411	10	0.994200579942006	36	0.597740225977402
Amoxicillin_Polymyxin B	0.453054694530547	6	0.276572342765723	36	0.465653434656534
Amoxicillin_Fusidic acid	0.977802219778022	12	0.915808419158084	36	0.974202579742026
Amoxicillin_Amikacin	9.99900009999e-05	21	0.0304969503049695	54	0.0001999800019998
Amoxicillin_Cefotaxime	0.62013798620138	7	0.824917508249175	36	0.61013898610139
Amoxicillin_PMS	0.0266973302669733	17	0.0041995800419958	36	0.0277972202779722
Amoxicillin_Benzalkonium	0.163683631636836	13	0.0005999400059994	54	0.162183781621838
Amoxicillin_Cefaclor	0.000999900009999	24	0.261073892610739	24	9.99900009999e-05
Amoxicillin_Cefsulodin	0.907209279072093	10	0.927107289271073	66	0.902809719028097
Amoxicillin_Clindamycin	0.788021197880212	19	0.602139786021398	36	0.793420657934207
Amoxicillin_Spiramycin	0.973402659734027	6	1	36	0.973302669733027
Amoxicillin_Erythromycin	0.624637536246375	22	0.413658634136586	36	0.627937206279372
Amoxicillin_Trimethoprim	0.0133986601339866	36	0.011998800119988	36	0.0104989501049895
Amoxicillin_Sulfamonomethoxine	0.84041595840416	0	NA	36	0.830716928307169
Amoxicillin_Paraquat	0.965503449655035	2	NA	36	0.963103689631037
Amoxicillin_Procaine	0.848515148485152	34	0.902509749025098	36	0.838616138386161
Amoxicillin_Vanillin	0.924107589241076	3	NA	36	0.913008699130087
Amoxicillin_Verapamil	0.942405759424058	2	NA	36	0.943805619438056
Amoxicillin_Levofloxacin	0.412458754124588	30	0.437756224377562	12	0.491450854914509
Amoxicillin_Piperacillin	9.99900009999e-05	19	9.99900009999e-05	36	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.956104389561044	1	NA	36	0.961503849615039
Amoxicillin_CCCP	0.934906509349065	26	0.988301169883012	54	0.925807419258074
Amoxicillin_Cephalexin	0.484651534846515	0	NA	36	0.483351664833517
Amoxicillin_Mecillinam	0.0001999800019998	19	0.0017998200179982	30	9.99900009999e-05
Amoxicillin_A22	0.0955904409559044	15	0.0188981101889811	36	0.094990500949905
Amoxicillin_Loperamide	0.94000599940006	5	0.982101789821018	36	0.947405259474053
Amoxicillin_Minocycline	0.0481951804819518	14	0.0960903909609039	36	0.0435956404359564
Amoxicillin_Tobramycin	0.780721927807219	2	NA	36	0.787021297870213
Amoxicillin_Teicoplanin	0.914108589141086	0	NA	36	0.916208379162084
Amoxicillin_Chlorhexidine	0.735826417358264	5	0.174882511748825	36	0.732626737326267
Amoxicillin_Metronidazole	0.39006099390061	0	NA	36	0.381761823817618
Amoxicillin_Nisin	0.958704129587041	3	NA	36	0.957504249575043
Amoxicillin_EGCG	0.970602939706029	8	0.564843515648435	36	0.975102489751025
Amoxicillin_Rifampicin	0.983301669833017	32	0.928207179282072	39	0.975002499750025
Amoxicillin_Aztreonam	0.332466753324668	19	0.965803419658034	24	0.0047995200479952
Amoxicillin_Penicillin G	0.82951704829517	19	0.440655934406559	36	0.827917208279172
Amoxicillin_Theophylline	0.251774822517748	0	NA	36	0.252874712528747
Amoxicillin_Clofazimine	0.157984201579842	0	NA	36	0.151284871512849
Amoxicillin_Clarithromycin	0.973702629737026	25	0.964303569643036	30	0.972802719728027
Amoxicillin_Caffeine	0.94000599940006	4	0.999700029997	36	0.946405359464054
Amoxicillin_Reserpine	0.974802519748025	4	0.912208779122088	36	0.979502049795021
Amoxicillin_Puromycin	0.957904209579042	15	0.825217478252175	36	0.961003899610039
Amoxicillin_Pyocyanin	0.965803419658034	7	0.875212478752125	36	0.964103589641036
Amoxicillin_Pseudomonic acid	0.92950704929507	4	0.998500149985001	36	0.93010698930107
Amoxicillin_Nonactin	0.668933106689331	3	NA	36	0.67983201679832
