Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.981401859814019	22	0.814118588141186	72	0.983501649835017
Amoxicillin_Ciprofloxacin	0.938206179382062	35	0.881711828817118	60	0.943405659434057
Amoxicillin_Cycloserine D	0.0013998600139986	0	NA	72	0.0013998600139986
Amoxicillin_Doxycycline	0.603139686031397	35	0.0821917808219178	72	0.599140085991401
Amoxicillin_Spectinomycin	0.892510748925108	32	0.913308669133087	54	0.891910808919108
Amoxicillin_Fosfomycin	9.99900009999e-05	7	0.0625937406259374	72	9.99900009999e-05
Amoxicillin_Oxacillin	0.898110188981102	2	NA	54	0.896910308969103
Amoxicillin_Novobiocin	0.634436556344366	1	NA	72	0.637636236376362
Amoxicillin_Bacitracin	0.165383461653835	1	NA	54	0.17048295170483
Amoxicillin_Polymyxin B	0.125387461253875	2	NA	54	0.125687431256874
Amoxicillin_Fusidic acid	0.607339266073393	0	NA	54	0.614638536146385
Amoxicillin_Amikacin	0.0026997300269973	23	0.121987801219878	66	0.0040995900409959
Amoxicillin_Cefotaxime	0.816218378162184	15	0.990700929907009	54	0.816418358164184
Amoxicillin_PMS	0.84031596840316	13	0.755924407559244	54	0.842315768423158
Amoxicillin_Benzalkonium	0.614738526147385	6	0.0131986801319868	72	0.621337866213379
Amoxicillin_Cefaclor	0.0001999800019998	19	0.875412458754125	36	9.99900009999e-05
Amoxicillin_Cefsulodin	0.875312468753125	1	NA	72	0.879312068793121
Amoxicillin_Clindamycin	0.918708129187081	19	0.94020597940206	54	0.918908109189081
Amoxicillin_Spiramycin	0.888611138886111	2	NA	54	0.889011098890111
Amoxicillin_Erythromycin	0.613238676132387	36	0.437756224377562	54	0.60963903609639
Amoxicillin_Trimethoprim	0.191780821917808	32	0.556444355564444	54	0.187981201879812
Amoxicillin_Sulfamonomethoxine	0.0013998600139986	1	NA	54	0.0018998100189981
Amoxicillin_Paraquat	0.322267773222678	1	NA	54	0.326567343265673
Amoxicillin_Procaine	0.676132386761324	46	0.796420357964204	54	0.676432356764324
