Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.897910208979102	54	0.8999100089991	54	0.898210178982102
Amoxicillin_Ciprofloxacin	0.999000099990001	48	0.999000099990001	48	0.999300069993001
Amoxicillin_Cycloserine D	0.92030796920308	36	0.916708329167083	36	0.915908409159084
Amoxicillin_Doxycycline	0.958604139586041	48	0.96000399960004	48	0.962103789621038
Amoxicillin_Spectinomycin	0.299470052994701	36	0.302469753024698	36	0.298970102989701
Amoxicillin_Fosfomycin	0.203479652034797	30	0.218378162183782	30	0.208179182081792
Amoxicillin_Oxacillin	0.987701229877012	36	0.987701229877012	36	0.989501049895011
Amoxicillin_Novobiocin	0.972102789721028	54	0.971802819718028	54	0.975802419758024
Amoxicillin_Bacitracin	0.974502549745025	36	0.973402659734027	36	0.971402859714029
Amoxicillin_Polymyxin B	0.807919208079192	48	0.816418358164184	48	0.813918608139186
Amoxicillin_Fusidic acid	0.904309569043096	36	0.903809619038096	36	0.911508849115088
Amoxicillin_Amikacin	9.99900009999e-05	54	9.99900009999e-05	54	9.99900009999e-05
Amoxicillin_Cefotaxime	9.99900009999e-05	36	9.99900009999e-05	36	9.99900009999e-05
Amoxicillin_Benzalkonium	0.953704629537046	36	0.95020497950205	36	0.951104889511049
Amoxicillin_Cefaclor	0.982001799820018	36	0.982001799820018	36	0.986001399860014
Amoxicillin_Cefsulodin	0.952904709529047	36	0.953604639536046	36	0.954804519548045
Amoxicillin_Clindamycin	0.957904209579042	36	0.954704529547045	36	0.953604639536046
Amoxicillin_Spiramycin	0.443055694430557	36	0.453754624537546	36	0.440655934406559
Amoxicillin_Erythromycin	0.940705929407059	36	0.943705629437056	36	0.942405759424058
Amoxicillin_Trimethoprim	0.787321267873213	36	0.788621137886211	36	0.784221577842216
Amoxicillin_Sulfamonomethoxine	0.779322067793221	36	0.781321867813219	36	0.782421757824218
Amoxicillin_Paraquat	0.867613238676132	36	0.875612438756124	36	0.87051294870513
Amoxicillin_Procaine	0.941505849415059	36	0.947205279472053	36	0.937306269373063
Amoxicillin_Vanillin	0.863813618638136	36	0.865913408659134	36	0.864113588641136
Amoxicillin_Verapamil	0.951104889511049	36	0.955904409559044	36	0.952804719528047
Amoxicillin_Levofloxacin	0.158484151584842	54	0.15958404159584	54	0.163383661633837
Amoxicillin_Piperacillin	9.99900009999e-05	36	9.99900009999e-05	36	9.99900009999e-05
Amoxicillin_Nitrofurantoin	0.977802219778022	36	0.979002099790021	36	0.978402159784022
Amoxicillin_CCCP	0.911208879112089	54	0.917908209179082	54	0.912708729127087
Amoxicillin_Cephalexin	0.223777622237776	36	0.22977702229777	36	0.225477452254775
Amoxicillin_Mecillinam	0.934706529347065	36	0.935206479352065	36	0.935206479352065
Amoxicillin_A22	0.48015198480152	36	0.473452654734527	36	0.469453054694531
Amoxicillin_Loperamide	0.828017198280172	36	0.826517348265174	36	0.827517248275172
Amoxicillin_Minocycline	0.862913708629137	51	0.867813218678132	51	0.872012798720128
Amoxicillin_Tobramycin	9.99900009999e-05	48	9.99900009999e-05	48	9.99900009999e-05
Amoxicillin_Teicoplanin	0.968703129687031	36	0.972602739726027	36	0.969103089691031
Amoxicillin_Chlorhexidine	0.0250974902509749	36	0.026997300269973	36	0.0270972902709729
Amoxicillin_Metronidazole	0.612138786121388	36	0.61053894610539	36	0.613838616138386
Amoxicillin_Nisin	0.858214178582142	36	0.854514548545146	36	0.858514148585142
Amoxicillin_EGCG	0.857914208579142	35	0.864513548645136	35	0.858214178582142
Amoxicillin_Flucytosine	0.15038496150385	36	0.146285371462854	36	0.14038596140386
Amoxicillin_Rifampicin	0.763123687631237	30	0.757924207579242	30	0.763723627637236
Amoxicillin_Aztreonam	0.976902309769023	48	0.976102389761024	48	0.974002599740026
Amoxicillin_Penicillin G	0.0393960603939606	36	0.0397960203979602	36	0.0415958404159584
Amoxicillin_Theophylline	0.923107689231077	36	0.922007799220078	36	0.922307769223078
Amoxicillin_Clofazimine	0.928807119288071	36	0.934406559344066	36	0.932506749325067
Amoxicillin_Clarithromycin	0.374662533746625	36	0.387961203879612	36	0.377762223777622
Amoxicillin_Caffeine	0.967603239676032	36	0.968603139686031	36	0.969403059694031
Amoxicillin_Reserpine	0.157484251574843	36	0.149385061493851	36	0.155784421557844
Amoxicillin_Puromycin	0.540445955404459	36	0.537446255374463	36	0.537646235376462
Amoxicillin_Nonactin	0.482151784821518	36	0.484151584841516	36	0.489351064893511
Amoxicillin_Imipenem	0.130986901309869	36	0.12968703129687	36	0.12978702129787
Amoxicillin_Bleomycin	0.88991100889911	36	0.888911108889111	36	0.894110588941106
Amoxicillin_Linezolid	0.141285871412859	36	0.143585641435856	36	0.137286271372863
Amoxicillin_Doxorubicin	0.435056494350565	54	0.434956504349565	54	0.434156584341566
Amoxicillin_Daptomycin	0.453354664533547	36	0.451654834516548	36	0.458654134586541
Amoxicillin_Cerulenin	0.22957704229577	36	0.228777122287771	36	0.230576942305769
Amoxicillin_Tigecycline	0.966903309669033	54	0.966603339666033	54	0.970702929707029
Amoxicillin_Mitomycin C	0.144485551444856	36	0.146385361463854	36	0.141985801419858
Amoxicillin_Meropenem	0.14028597140286	54	0.136686331366863	54	0.135686431356864
Amoxicillin_Colistin	0.618938106189381	54	0.617438256174383	54	0.61983801619838
Amoxicillin_Metformin	0.434156584341566	18	0.426757324267573	18	0.42955704429557
Amoxicillin_Phenformin	0.945405459454055	18	0.945905409459054	18	0.94960503949605
Amoxicillin_Azithromycin	0.635136486351365	18	0.640835916408359	18	0.633636636336366
Amoxicillin_Curcumin	0.772222777722228	12	0.767023297670233	12	0.774022597740226
Amoxicillin_Berberine	0.955604439556044	18	0.954804519548045	18	0.952804719528047
Amoxicillin_Diclofenac	0.86951304869513	18	0.873812618738126	18	0.872312768723128
Amoxicillin_Acetylsalisylic acid	0.0623937606239376	18	0.063993600639936	18	0.0628937106289371
Amoxicillin_Ciclopirox	0.9002099790021	18	0.900709929007099	18	0.904909509049095
Amoxicillin_Triclosan	0.933406659334067	18	0.928107189281072	18	0.928307169283072
Amoxicillin_CHIR-90	0.756224377562244	18	0.748725127487251	18	0.74962503749625
Amoxicillin_Phleomycin	0.836016398360164	18	0.831816818318168	18	0.827717228277172
Amoxicillin_Moxifloxacin	0.922707729227077	18	0.922907709229077	18	0.926007399260074
Amoxicillin_Gentamicin	0.563643635636436	18	0.564043595640436	18	0.573942605739426
Amoxicillin_Streptozotocin	0.791120887911209	18	0.798020197980202	18	0.798420157984202
Chloramphenicol_Ciprofloxacin	0.392560743925607	66	0.388661133886611	66	0.390560943905609
Chloramphenicol_Cycloserine D	0.831216878312169	54	0.83051694830517	54	0.838016198380162
Chloramphenicol_Doxycycline	0.221477852214779	66	0.229377062293771	66	0.223677632236776
Chloramphenicol_Spectinomycin	0.87981201879812	54	0.877912208779122	54	0.878212178782122
Chloramphenicol_Fosfomycin	0.0545945405459454	42	0.0526947305269473	42	0.0574942505749425
Chloramphenicol_Oxacillin	0.953304669533047	54	0.954304569543046	54	0.953904609539046
Chloramphenicol_Novobiocin	0.739526047395261	72	0.744625537446255	72	0.742025797420258
Chloramphenicol_Bacitracin	0.955704429557044	54	0.954104589541046	54	0.954904509549045
Chloramphenicol_Polymyxin B	0.946605339466053	66	0.941805819418058	66	0.945205479452055
Chloramphenicol_Fusidic acid	0.934506549345065	54	0.936506349365063	54	0.933006699330067
Chloramphenicol_Amikacin	0.0553944605539446	72	0.0602939706029397	72	0.0503949605039496
Chloramphenicol_Cefotaxime	0.0660933906609339	54	0.0735926407359264	54	0.0703929607039296
Chloramphenicol_Benzalkonium	0.101689831016898	54	0.100989901009899	54	0.096990300969903
Chloramphenicol_Cefaclor	0.95040495950405	54	0.954304569543046	54	0.955604439556044
Chloramphenicol_Cefsulodin	0.370962903709629	54	0.380661933806619	54	0.376162383761624
Chloramphenicol_Clindamycin	0.924807519248075	54	0.91960803919608	54	0.919008099190081
Chloramphenicol_Spiramycin	0.960703929607039	54	0.959404059594041	54	0.957904209579042
Chloramphenicol_Erythromycin	0.78982101789821	54	0.785521447855214	54	0.786921307869213
Chloramphenicol_Trimethoprim	0.840815918408159	54	0.839316068393161	54	0.844115588441156
Chloramphenicol_Sulfamonomethoxine	0.846515348465154	54	0.846815318468153	54	0.850714928507149
Chloramphenicol_Paraquat	0.981601839816018	54	0.979502049795021	54	0.98000199980002
Chloramphenicol_Procaine	0.0023997600239976	54	0.0018998100189981	54	0.001999800019998
Chloramphenicol_Vanillin	0.421357864213579	54	0.415158484151585	54	0.422057794220578
Chloramphenicol_Verapamil	0.484751524847515	54	0.489351064893511	54	0.486251374862514
Chloramphenicol_Levofloxacin	0.92950704929507	72	0.92980701929807	72	0.925207479252075
Chloramphenicol_Piperacillin	9.99900009999e-05	51	9.99900009999e-05	51	9.99900009999e-05
Chloramphenicol_Nitrofurantoin	0.0515948405159484	54	0.0535946405359464	54	0.051994800519948
Chloramphenicol_CCCP	0.879112088791121	72	0.877512248775122	72	0.881411858814119
Chloramphenicol_Cephalexin	0.378662133786621	54	0.373762623737626	54	0.371862813718628
Chloramphenicol_Mecillinam	0.79042095790421	54	0.796520347965203	54	0.797720227977202
Chloramphenicol_A22	0.0337966203379662	54	0.0336966303369663	54	0.0360963903609639
Chloramphenicol_Loperamide	0.798820117988201	54	0.798220177982202	54	0.8000199980002
Chloramphenicol_Minocycline	0.960503949605039	69	0.960803919608039	69	0.954804519548045
Chloramphenicol_Tobramycin	0.982501749825017	63	0.981601839816018	63	0.983201679832017
Chloramphenicol_Teicoplanin	0.865313468653135	54	0.863713628637136	54	0.863913608639136
Chloramphenicol_Chlorhexidine	0.242975702429757	54	0.241375862413759	54	0.240975902409759
Chloramphenicol_Metronidazole	0.553044695530447	54	0.548345165483452	54	0.546745325467453
Chloramphenicol_Nisin	0.865713428657134	54	0.869213078692131	54	0.873312668733127
Chloramphenicol_EGCG	0.977102289771023	54	0.973502649735027	54	0.975102489751025
Chloramphenicol_Flucytosine	0.0064993500649935	54	0.0062993700629937	54	0.0074992500749925
Chloramphenicol_Rifampicin	0.0334966503349665	45	0.0326967303269673	45	0.0303969603039696
Chloramphenicol_Aztreonam	0.507949205079492	66	0.508249175082492	66	0.516548345165483
Chloramphenicol_Penicillin G	0.0003999600039996	54	0.0001999800019998	54	0.0003999600039996
Chloramphenicol_Theophylline	0.933506649335066	54	0.935406459354065	54	0.933606639336066
Chloramphenicol_Clofazimine	0.960703929607039	54	0.958504149585041	54	0.957604239576042
Chloramphenicol_Clarithromycin	0.955304469553045	48	0.955904409559044	48	0.952504749525047
Chloramphenicol_Caffeine	0.950804919508049	54	0.952504749525047	54	0.953004699530047
Chloramphenicol_Reserpine	0.602839716028397	54	0.603239676032397	54	0.600639936006399
Chloramphenicol_Puromycin	0.231276872312769	54	0.23047695230477	54	0.229177082291771
Chloramphenicol_Nonactin	0.904009599040096	54	0.903109689031097	54	0.902609739026097
Chloramphenicol_Imipenem	0.863113688631137	48	0.863213678632137	48	0.867113288671133
Chloramphenicol_Bleomycin	0.426557344265573	54	0.41975802419758	54	0.421857814218578
