Complete_p_val	Pos_pot	Antag_p_val	Neg_pot	Syn_p_val
Amoxicillin_Chloramphenicol	0.897910208979102	0	NA	54	0.898210178982102
Amoxicillin_Ciprofloxacin	0.998700129987001	39	0.999400059994001	36	0.873712628737126
Amoxicillin_Cycloserine D	0.924507549245075	0	NA	36	0.92040795920408
Amoxicillin_Doxycycline	0.95960403959604	0	NA	48	0.958904109589041
Amoxicillin_Spectinomycin	0.314068593140686	6	0.853114688531147	36	0.301369863013699
Amoxicillin_Fosfomycin	0.21017898210179	18	0.697230276972303	30	0.205779422057794
Amoxicillin_Oxacillin	0.987701229877012	0	NA	36	0.988201179882012
Amoxicillin_Novobiocin	0.970502949705029	0	NA	54	0.976602339766023
Amoxicillin_Bacitracin	0.96980301969803	0	NA	36	0.973002699730027
Amoxicillin_Polymyxin B	0.813218678132187	0	NA	48	0.811618838116188
Amoxicillin_Fusidic acid	0.903309669033097	0	NA	36	0.908009199080092
Amoxicillin_Amikacin	9.99900009999e-05	30	0.0715928407159284	42	9.99900009999e-05
Amoxicillin_Cefotaxime	9.99900009999e-05	24	9.99900009999e-05	30	0.0057994200579942
Amoxicillin_Benzalkonium	0.955504449555045	18	0.907009299070093	24	0.948105189481052
Amoxicillin_Cefaclor	0.981801819818018	0	NA	36	0.983901609839016
Amoxicillin_Cefsulodin	0.956404359564044	0	NA	36	0.954404559544046
Amoxicillin_Clindamycin	0.953804619538046	0	NA	36	0.953904609539046
Amoxicillin_Spiramycin	0.453354664533547	0	NA	36	0.453454654534547
Amoxicillin_Erythromycin	0.93970602939706	20	0.967203279672033	36	0.946905309469053
Amoxicillin_Trimethoprim	0.785521447855214	0	NA	36	0.785821417858214
Amoxicillin_Sulfamonomethoxine	0.781621837816218	0	NA	36	0.781621837816218
Amoxicillin_Paraquat	0.873912608739126	0	NA	36	0.875612438756124
Amoxicillin_Procaine	0.946305369463054	18	0.36046395360464	36	0.944505549445055
Amoxicillin_Vanillin	0.862913708629137	6	0.541945805419458	36	0.863913608639136
Amoxicillin_Verapamil	0.95020497950205	0	NA	36	0.94990500949905
Amoxicillin_Levofloxacin	0.161683831616838	27	0.117588241175882	42	0.654034596540346
Amoxicillin_Piperacillin	9.99900009999e-05	25	9.99900009999e-05	24	0.0054994500549945
Amoxicillin_Nitrofurantoin	0.975302469753025	30	0.989301069893011	36	0.978002199780022
Amoxicillin_CCCP	0.916408359164084	0	NA	54	0.914108589141086
Amoxicillin_Cephalexin	0.221077892210779	0	NA	36	0.225377462253775
Amoxicillin_Mecillinam	0.938606139386061	0	NA	36	0.932206779322068
Amoxicillin_A22	0.471352864713529	0	NA	36	0.470752924707529
Amoxicillin_Loperamide	0.83051694830517	6	0.984001599840016	36	0.829217078292171
Amoxicillin_Minocycline	0.866813318668133	50	0.893710628937106	27	0.991900809919008
Amoxicillin_Tobramycin	9.99900009999e-05	37	9.99900009999e-05	18	0.0112988701129887
Amoxicillin_Teicoplanin	0.96970302969703	0	NA	36	0.966703329667033
Amoxicillin_Chlorhexidine	0.0275972402759724	29	0.0316968303169683	24	0.0016998300169983
Amoxicillin_Metronidazole	0.62043795620438	0	NA	36	0.611238876112389
Amoxicillin_Nisin	0.858214178582142	0	NA	36	0.851414858514149
Amoxicillin_EGCG	0.858914108589141	26	0.828617138286171	35	0.85991400859914
